# Fiducial parameters, m_ncdm = 0.1, h = 0.6736, omega_b = 0.02237, omega_cdm = 0.12, n_s = 0.9649, norm = 1, b1_1 = 1.14, b1_2 = 1.22, b1_3 = 1.3, b1_4 = 1.38, b1_5 = 1.46, b1_6 = 1.54, b1_7 = 1.62, b1_8 = 1.7, b2_1 = -0.76475, b2_2 = -0.75738, b2_3 = -0.73685, b2_4 = -0.70354, b2_5 = -0.6578, b2_6 = -0.60001, b2_7 = -0.53055, b2_8 = -0.44977, bG2_1 = -0.04, bG2_2 = -0.062857, bG2_3 = -0.085714, bG2_4 = -0.10857, bG2_5 = -0.13143, bG2_6 = -0.15429, bG2_7 = -0.17714, bG2_8 = -0.2, css0_1 = 13.398, css0_2 = 11.061, css0_3 = 9.2357, css0_4 = 7.7994, css0_5 = 6.6576, css0_6 = 5.7396, css0_7 = 4.9933, css0_8 = 4.38, css2_1 = 13.398, css2_2 = 11.061, css2_3 = 9.2357, css2_4 = 7.7994, css2_5 = 6.6576, css2_6 = 5.7396, css2_7 = 4.9933, css2_8 = 4.38, css4_1 = 0.53592, css4_2 = 0.44243, css4_3 = 0.36943, css4_4 = 0.31198, css4_5 = 0.2663, css4_6 = 0.22958, css4_7 = 0.19973, css4_8 = 0.1752, Pshot_1 = 261.07, Pshot_2 = 480.52, Pshot_3 = 845.72, Pshot_4 = 1434.8, Pshot_5 = 2549.3, Pshot_6 = 4756.7, Pshot_7 = 8516.4, Pshot_8 = 14699, Omega_m = 1, A_s = 0, sigma8 = 0
    2  1068.815  0.032834382  2.762896  2.6569819e-07  0.0031126894  
    3  506.16235  0.021288938  1.5507369  1.3101127e-07  0.001564899  
    4  287.6001  0.011301104  0.87116928  7.9787237e-08  0.0009173943  
    5  183.70349  0.0052641991  0.49536803  5.444944e-08  0.0005912125  
    6  127.28042  0.0023299515  0.28538614  3.9743751e-08  0.00040619882  
    7  93.533899  0.0011564981  0.16821276  3.0459735e-08  0.00029230014  
    8  71.879711  0.00075509139  0.1032857  2.4128115e-08  0.00021804851  
    9  57.192896  0.00061193849  0.067788498  1.964669e-08  0.00016755516  
   10  46.744146  0.00053584992  0.048687159  1.631782e-08  0.00013192406  
   11  39.069714  0.0004832708  0.03846649  1.3617629e-08  0.00010641139  
   12  33.245632  0.00045056332  0.032847622  1.1630356e-08  8.644021e-05  
   13  28.711353  0.00043406667  0.029510251  1.0051765e-08  7.1452872e-05  
   14  25.122262  0.00042667812  0.02724282  8.7815446e-09  5.9667277e-05  
   15  22.22267  0.0004230552  0.025457125  7.7459798e-09  5.0365391e-05  
   16  19.838522  0.0004214738  0.023919442  6.8914586e-09  4.2892201e-05  
   17  17.857315  0.0004220954  0.022551691  6.1778683e-09  3.6802758e-05  
   18  16.188948  0.00042506352  0.021344099  5.5737337e-09  3.182819e-05  
   19  14.772742  0.00042976988  0.020298992  5.0581211e-09  2.7750589e-05  
   20  13.558284  0.00043547361  0.019412118  4.6099038e-09  2.4327065e-05  
   21  12.507792  0.00044176935  0.018652566  4.2166753e-09  2.1429292e-05  
   22  11.589552  0.0004483339  0.017981645  3.8689755e-09  1.8950424e-05  
   23  10.783496  0.00045507732  0.017356216  3.5611727e-09  1.6839971e-05  
   24  10.072813  0.00046192454  0.016737672  3.2868764e-09  1.5048074e-05  
   25  9.4420866  0.00046879658  0.016109992  3.0421047e-09  1.3507925e-05  
   26  8.8775764  0.00047563959  0.015465251  2.8227172e-09  1.2149968e-05  
   27  8.3708482  0.00048251401  0.014805327  2.6256052e-09  1.0957866e-05  
   28  7.9149414  0.00048949385  0.014135425  2.4477354e-09  9.9240404e-06  
   29  7.5034822  0.00049659295  0.013464234  2.2872146e-09  9.0281137e-06  
   30  7.1302435  0.00050381011  0.012801316  2.1421045e-09  8.2411567e-06  
   31  6.7895314  0.00051114026  0.012154294  2.0099847e-09  7.5338324e-06  
   32  6.4777841  0.00051857284  0.011523047  1.8897598e-09  6.8977759e-06  
   33  6.1919729  0.00052606344  0.010905515  1.7800264e-09  6.3288043e-06  
   34  5.9291697  0.00053361034  0.010299251  1.6795602e-09  5.8211108e-06  
   35  5.6868475  0.00054118263  0.0097002461  1.5873464e-09  5.3683828e-06  
   36  5.4625801  0.00054879211  0.0091041056  1.5026249e-09  4.9629042e-06  
   37  5.2541592  0.00055642047  0.0085076212  1.4243439e-09  4.5965765e-06  
   38  5.0602495  0.00056405888  0.0079123386  1.3519736e-09  4.2652449e-06  
   39  4.8797336  0.00057169842  0.007320992  1.2850302e-09  3.9651624e-06  
   40  4.7114944  0.00057932015  0.0067363152  1.222896e-09  3.6917144e-06  
   41  4.5544447  0.0005869455  0.0061605708  1.1648749e-09  3.4403298e-06  
   42  4.407618  0.00059453736  0.0055941337  1.1107464e-09  3.209389e-06  
   43  4.2700777  0.000602099  0.0050369073  1.0602134e-09  2.9977987e-06  
   44  4.1408874  0.00060962368  0.004488795  1.0129376e-09  2.804125e-06  
   45  4.0191898  0.00061710528  0.0039496156  9.6861798e-10  2.6267662e-06  
   46  3.9044435  0.00062455008  0.0034188495  9.2701934e-10  2.4645013e-06  
   47  3.7961865  0.00063193502  0.0028958925  8.880804e-10  2.3160246e-06  
   48  3.6939565  0.000639277  0.0023801407  8.51549e-10  2.1797813e-06  
   49  3.5972913  0.00064656294  0.0018709898  8.1721042e-10  2.053967e-06  
   50  3.5057537  0.00065377873  0.0013679509  7.8481267e-10  1.9368501e-06  
   51  3.4190057  0.00066093625  0.00087099493  7.5424218e-10  1.8277893e-06  
   52  3.3367342  0.00066801635  0.00038020801  7.2540787e-10  1.7263565e-06  
   53  3.2586262  0.00067500989  -0.00010432377  6.9819599e-10  1.6320272e-06  
   54  3.1843687  0.00068190773  -0.00058251433  6.724885e-10  1.5441806e-06  
   55  3.1136688  0.00068870223  -0.0010542638  6.4812024e-10  1.462195e-06  
   56  3.0463152  0.00069539176  -0.0015194168  6.2502479e-10  1.3857463e-06  
   57  2.9821166  0.00070197619  -0.0019778042  6.031476e-10  1.3145474e-06  
   58  2.9208819  0.0007084654  -0.002429257  5.8242138e-10  1.2482556e-06  
   59  2.8624199  0.00071483928  -0.0028736061  5.6276467e-10  1.1864736e-06  
   60  2.8065396  0.00072111769  -0.0033106822  5.4408037e-10  1.1287485e-06  
   61  2.7530626  0.00072727925  -0.0037403337  5.2625544e-10  1.0746403e-06  
   62  2.7018629  0.00073333744  -0.0041624782  5.092678e-10  1.0239341e-06  
   63  2.6528272  0.00073926451  -0.0045770507  4.9308858e-10  9.7645192e-07  
   64  2.6058424  0.00074507269  -0.0049839862  4.776827e-10  9.3198715e-07  
   65  2.5607953  0.0007507442  -0.0053832197  4.629935e-10  8.903045e-07  
   66  2.5175726  0.00075627127  -0.0057746862  4.4900111e-10  8.5114004e-07  
   67  2.4760612  0.00076164615  -0.0061583208  4.3561885e-10  8.1420118e-07  
   68  2.4361559  0.00076686237  -0.0065340745  4.2280481e-10  7.7921548e-07  
   69  2.3977825  0.00077191877  -0.0069019632  4.1054926e-10  7.4608277e-07  
   70  2.3608751  0.00077681552  -0.0072620185  3.9880991e-10  7.147387e-07  
   71  2.3253675  0.00078156277  -0.0076142725  3.8758113e-10  6.8510738e-07  
   72  2.2911936  0.00078614067  -0.0079587569  3.7684052e-10  6.5710135e-07  
   73  2.2582875  0.00079055938  -0.0082955036  3.6656194e-10  6.306216e-07  
   74  2.2265829  0.00079482907  -0.0086245444  3.5671522e-10  6.0555757e-07  
   75  2.1960138  0.00079893988  -0.0089459112  3.4726587e-10  5.8178714e-07  
   76  2.1665179  0.00080288152  -0.0092596238  3.3818057e-10  5.5919451e-07  
   77  2.1380488  0.00080667181  -0.0095656541  3.2944546e-10  5.3772573e-07  
   78  2.1105636  0.00081029814  -0.0098639618  3.2105068e-10  5.1733829e-07  
   79  2.0840195  0.00081375788  -0.010154507  3.1298476e-10  4.9798377e-07  
   80  2.0583739  0.0008170484  -0.010437249  3.0523443e-10  4.7960776e-07  
   81  2.0335839  0.00082016708  -0.010712147  2.9778455e-10  4.6214995e-07  
   82  2.0096069  0.0008231113  -0.010979163  2.9061787e-10  4.4554405e-07  
   83  1.9864001  0.00082587843  -0.011238254  2.8371497e-10  4.2971784e-07  
   84  1.9639234  0.00082846631  -0.011489395  2.7704838e-10  4.1460351e-07  
   85  1.9421473  0.00083088464  -0.011732607  2.7062759e-10  4.0016968e-07  
   86  1.9210449  0.00083311358  -0.011967927  2.6443739e-10  3.8639205e-07  
   87  1.9005891  0.00083517331  -0.01219539  2.584707e-10  3.7324335e-07  
   88  1.8807532  0.00083704397  -0.012415031  2.5271944e-10  3.6069327e-07  
   89  1.8615103  0.00083874575  -0.012626887  2.4718235e-10  3.4870851e-07  
   90  1.8428333  0.0008402688  -0.012830993  2.4183334e-10  3.3725278e-07  
   91  1.8246955  0.00084160329  -0.013027384  2.3666902e-10  3.2628676e-07  
   92  1.8070699  0.00084276939  -0.013216096  2.316767e-10  3.1576813e-07  
   93  1.7899313  0.00084375739  -0.013397165  2.2685163e-10  3.056583e-07  
   94  1.7732614  0.00084456818  -0.013570626  2.2217445e-10  2.9594318e-07  
   95  1.7570437  0.00084520277  -0.013736516  2.1765615e-10  2.8661398e-07  
   96  1.7412615  0.00084567216  -0.01389487  2.1328586e-10  2.7766062e-07  
   97  1.7258983  0.00084595738  -0.014045723  2.0905287e-10  2.6907178e-07  
   98  1.7109374  0.00084606944  -0.014189111  2.049659e-10  2.6083482e-07  
   99  1.6963624  0.00084601936  -0.014325071  2.0101306e-10  2.5293586e-07  
  100  1.6821566  0.00084578814  -0.014453638  1.9718865e-10  2.4535971e-07  
  101  1.6683034  0.0008453968  -0.014574847  1.9348636e-10  2.3808991e-07  
  102  1.6547863  0.00084482636  -0.014688734  1.8989929e-10  2.3110875e-07  
  103  1.6415886  0.00084409782  -0.014795335  1.8642572e-10  2.243972e-07  
  104  1.6286949  0.00084320244  -0.01489469  1.8304675e-10  2.1793752e-07  
  105  1.6160937  0.00084214233  -0.014986854  1.7977119e-10  2.1172099e-07  
  106  1.6037746  0.00084091985  -0.015071886  1.765858e-10  2.057407e-07  
  107  1.5917273  0.00083953735  -0.015149845  1.734997e-10  1.9998901e-07  
  108  1.5799413  0.00083799719  -0.015220791  1.7051034e-10  1.9445763e-07  
  109  1.5684063  0.00083630171  -0.015284782  1.6760443e-10  1.8913753e-07  
  110  1.5571119  0.00083445328  -0.015341878  1.6478982e-10  1.8401902e-07  
  111  1.5460477  0.00083245424  -0.015392138  1.6205816e-10  1.7909168e-07  
  112  1.5352034  0.00083031695  -0.015435621  1.5940617e-10  1.7434442e-07  
  113  1.5245685  0.00082802376  -0.015472386  1.5683515e-10  1.6976545e-07  
  114  1.5141327  0.00082559702  -0.015502494  1.5433617e-10  1.6534227e-07  
  115  1.5038856  0.00082301909  -0.015526001  1.5190504e-10  1.6106169e-07  
  116  1.4938175  0.00082031249  -0.015542972  1.4953785e-10  1.5691191e-07  
  117  1.4839215  0.00081747038  -0.015553479  1.4723754e-10  1.5288883e-07  
  118  1.4741914  0.00081449613  -0.015557598  1.4499829e-10  1.4899011e-07  
  119  1.464621  0.00081139306  -0.015555405  1.4282328e-10  1.4521317e-07  
  120  1.4552042  0.00080816453  -0.015546977  1.4070233e-10  1.4155513e-07  
  121  1.4459346  0.00080481387  -0.015532391  1.3864273e-10  1.3801285e-07  
  122  1.4368062  0.00080134444  -0.015511721  1.3663851e-10  1.3458293e-07  
  123  1.4278127  0.00079775957  -0.015485045  1.3469211e-10  1.3126169e-07  
  124  1.4189479  0.0007940726  -0.015452438  1.3279745e-10  1.2804517e-07  
  125  1.4102056  0.00079026689  -0.015413978  1.3095255e-10  1.2492917e-07  
  126  1.4015796  0.00078636577  -0.015369739  1.291553e-10  1.2190919e-07  
  127  1.3930638  0.00078235259  -0.015319799  1.2740728e-10  1.1898048e-07  
  128  1.3846519  0.00077825069  -0.015264233  1.2570206e-10  1.16138e-07  
  129  1.3763381  0.00077404353  -0.01520312  1.240374e-10  1.1337719e-07  
