9.832468649521408975e+07 1.846460601615426689e+07 1.033695930249535595e+06 5.223317423351850593e+05 3.449528734223356005e+05 -6.632321631734418042e+04 5.294220432271067984e+05 1.163057920097340830e+05 -1.572426629515481909e+04 2.699916517801160808e+05 4.795806164473720128e+05 -1.407049219487533555e+05 -6.034631808389374055e+04 -1.869368067355618405e+04 1.684292763439447735e+05 6.174073065242693701e+04 3.906548934818415728e+04 -2.917089395999207409e+04 4.624404093101414037e+04 -4.970515074575865583e+04 2.229568788258393761e+04 1.311885850603582730e+04 -4.759737181758455699e+04 1.085055407277752092e+05 1.037149141866590071e+04 3.770791088001547905e+04 3.332007700506436231e+04 2.384727013905791682e+04 1.768065291021918893e+04 -1.505804529744693355e+03 -2.090967204234356177e+04 -4.693619926909927017e+04 6.393829931083492738e+03 -2.186115888631129201e+04 1.170267464176201975e+04 -2.758512666698878547e+03 -1.878657178903839667e+04 -2.828311186683872074e+04 -4.384698094484845205e+04 -2.299844872588595899e+04 -8.620954716422245838e+03 -2.408476348338622120e+04 8.705931497962696085e+03 -2.681018401715212894e+04 -2.396296976188302142e+04 -3.259626408924726275e+04 -1.083457775102881715e+04 -5.286936728315074106e+03 3.647019386039108783e+07 2.025985145119008794e+07 4.073568105189475231e+06 2.259065866427799920e+05 -3.441979642465425422e+05 7.708825038122126716e+04 -2.520819159321839397e+05 -8.179370473862139042e+05 1.955726147037468036e+05 5.954925632095366018e+05 -1.919039242140489805e+05 -1.374617589458313596e+05 -4.943123009149614372e+05 1.020375754778897390e+05 6.068209661941642407e+05 6.161294768693702063e+05 -4.295250281369299773e+04 -1.078850903528480412e+05 -2.734991551791593665e+05 7.228973836310401566e+03 1.185882447489451297e+05 -1.188971511417935835e+05 6.000712464572876343e+04 1.366882489521461248e+05 6.900757300407353614e+04 1.140327980347578123e+05 1.326591996051709866e+05 5.483417135919539578e+04 -1.130075152669750423e+04 -6.978163484165418777e+04 -8.594747345755412243e+04 9.968781948036637914e+04 -2.851551856381571997e+04 -1.490591501497308491e+04 3.236633736207683251e+04 3.446014020075471490e+04 -4.430281213823643338e+04 7.086632110738809388e+03 3.932222388805551873e+03 -4.221095964976538380e+04 -3.476589838619851798e+04 -1.994341896704929968e+04 -2.400063931501702609e+04 -1.961744601500633871e+04 -8.058790834047469616e+03 -5.012907419949055475e+04 -4.099036321137461528e+03 3.872307929723422149e+03
1.846460601615426689e+07 5.624380021034710854e+07 9.568072022941565141e+06 1.556670478437132901e+06 -3.672376757853984018e+05 -1.360144514244748570e+05 5.213896793948707054e+05 3.256927186369441915e+05 5.773788071045766992e+04 4.026303077231206116e+05 3.534325059630158357e+05 1.606337354323565960e+05 2.440951616615377134e+05 1.961441852247286588e+05 1.080382565444282081e+05 8.173483255440060748e+04 5.060523588172557356e+04 8.771267048814283044e+04 8.668888442239923461e+04 2.794685137182706239e+04 3.017086015952028902e+04 -8.937447224504419137e+04 -5.405339853384449816e+04 3.223899434214417852e+04 2.905232163809433041e+04 3.158180781792670314e+04 4.773920068512283615e+04 1.477668039411551035e+04 4.474629669359121908e+04 -6.655247846949874656e+03 -6.015313919689240720e+03 2.772488539942732314e+04 4.033368344416100445e+04 -1.286620262400866886e+04 -1.371371742771414029e+04 3.398924486180135864e+04 2.216135884312673079e+04 1.479002210233584628e+04 2.651097365544637796e+04 2.657316868717047782e+03 1.341832338975536004e+04 -6.573963462708593397e+03 2.255670475437309506e+04 8.498289609879258933e+03 4.475323768188026406e+03 -2.380061954490621247e+03 -3.704505789808393274e+03 9.944731326003648064e+03 5.499741575451473705e+06 2.135234731674195081e+07 9.549634566581513733e+06 7.134650142514053732e+04 -7.545049039655504748e+05 -1.741357915442342346e+05 8.805189638246940449e+05 -3.975002389976034465e+02 -2.546814105428558250e+05 6.353363449554775143e+05 -6.102396414974539948e+04 4.619520497320269351e+05 5.215915913027386414e+05 1.953661700922737655e+05 8.092081274893826048e+04 1.103414255539324513e+05 4.205049674410933221e+04 -1.110448376316719805e+05 -2.150223465370710182e+05 -9.268473040578709333e+04 -6.189361432689458161e+04 1.023466121676615512e+04 -2.003465440122913151e+03 2.003093217314155190e+05 -2.031410667690254922e+04 -7.068772279683366651e+04 -6.575111739271049737e+04 -3.777233043068719417e+04 -7.056714145084586926e+04 -9.967425424569915049e+04 -5.147648738851671078e+04 -8.735794954749431781e+03 -1.280791746311386487e+04 -6.436315299160399263e+03 -3.165710267025651046e+04 -4.184968296628369717e+04 -4.194202712535523460e+04 -1.013880581110215826e+04 -2.172502222913586957e+04 2.146850238398313741e+04 -2.950557247888765414e+04 -5.451158375752616848e+03 -2.573793829722036025e+04 -1.535189668439067827e+04 6.198480218595016595e+03 -4.362834685802497552e+04 -1.355571450280452518e+04 -2.108080656295035078e+04
1.033695930249535595e+06 9.568072022941565141e+06 3.035278198250769451e+07 6.056472081031314097e+06 1.530873921442373656e+06 3.874147852976335562e+05 1.971648569787127199e+05 7.006309717989557248e+04 1.923346176538692089e+05 4.292203162162092631e+05 1.947428733839463093e+05 1.421598285062055802e+05 -7.108187715358240530e+04 3.734051708938585216e+04 1.058601356721917400e+05 1.199368980225205160e+05 1.072612938552273990e+05 -5.552132122227274067e+02 3.097196905546561902e+04 1.042416731521093898e+05 2.009687407961293957e+03 1.629688791345763275e+04 7.613801967552067072e+04 -7.148368833520562475e+03 6.563308776160256457e+03 -5.463010949371826428e+03 2.819522756876030599e+03 -7.778742768774299293e+03 3.521121642789761245e+04 3.662266764815057832e+04 2.443427890345410560e+04 1.517277966438527437e+04 1.311838454832621937e+04 5.889557148306798808e+03 2.027109816569652139e+03 7.145498668465883384e+03 3.184370301559551990e+03 8.101134527052244266e+03 2.031921051804925082e+04 1.856482295618354783e+03 8.115064933997078924e+02 7.812581588302555247e+03 8.795358629209968058e+03 1.790018448068300495e+04 4.433603376991515688e+03 -2.136951216265663788e+03 8.058635222573451756e+03 1.271375198957676548e+04 5.013769127798479167e+05 5.635519893216282129e+06 1.474723759624275565e+07 6.435948016832164489e+06 2.432439030425155535e+06 5.353543377877930179e+05 1.261269008888693934e+05 3.051360724932919838e+05 3.571991301934265066e+05 -1.515058306884862541e+05 6.860501317083163303e+04 1.421991678844066628e+05 -1.412416797890142188e+05 1.136397388366480300e+04 5.145540365821564046e+04 -3.240683111297406867e+04 -1.909817352351338195e+05 -1.574630202564956380e+04 6.214216492947680672e+04 4.506595723760612600e+04 1.470745890584501285e+04 1.227138778657387957e+04 -3.189587962852741111e+04 5.282755117777727719e+04 4.312719308441252360e+04 -2.812221127765455094e+04 -9.341805496626826425e+03 -3.139273248908722235e+04 3.002402153217345403e+04 5.321926376037177988e+02 -1.270070571947440658e+04 6.266874944655493209e+02 3.746425362925841182e+04 -6.338072288770956948e+04 7.120495159548714582e+03 2.302860151333930844e+04 1.622300774426217913e+03 -1.224320992301349179e+04 2.754720212458356036e+04 1.333303580109723225e+04 -1.848792877503610725e+04 -1.829828157179054870e+03 -2.789818824691051122e+04 -5.055452586336464265e+03 1.831651515150726482e+04 4.322487639377505729e+03 -1.867670603578476857e+03 -2.270815223171193793e+04
5.223317423351850593e+05 1.556670478437132901e+06 6.056472081031314097e+06 1.767144759956677258e+07 3.289834310464438051e+06 7.023395700830660062e+05 5.148013517558153835e+05 1.867765627048631723e+05 2.962684783839960583e+05 1.356109223840201157e+05 6.817507991672484786e+04 3.898273051621943068e+02 1.146273296089337528e+05 9.791630572263718932e+04 1.490403329109099868e+05 9.234115075454840553e+04 7.667479699764987163e+04 1.362843670253451273e+04 6.914719835446831712e+04 2.549064667217125680e+04 4.068442853444780485e+04 6.705048072233182029e+04 8.491102922442229465e+04 4.043539972818930255e+04 9.751019551065081032e+03 -1.515766211725065489e+02 3.624323632466766139e+04 2.991323453350199270e+04 3.478760102517392806e+04 2.718370664780411971e+04 2.707395543969526261e+04 1.912269494041522921e+04 9.596279801322221829e+03 1.695793019759766685e+04 1.988547406604772914e+04 2.184764135408435322e+04 1.076796403378867763e+04 3.063174382620273263e+03 1.100180786138234362e+04 8.664785476656927131e+03 2.243349533007575519e+04 2.813023710401434437e+04 2.051064216396442498e+04 1.795564061822603617e+04 4.541468927573353540e+03 6.797522029481685422e+03 9.011925680641865256e+03 1.944873619758679069e+03 2.581260223953214940e+06 2.772211504634601064e+06 5.106687037088741548e+06 1.009928006300205551e+07 2.680702594377598260e+06 1.294811564664340694e+05 5.027689782396934461e+05 4.571712548245599610e+05 6.695745936279216548e+05 1.936523301626224711e+05 1.148234257223655586e+05 -2.362663003314392117e+05 2.314496124518727593e+05 2.274666012171442853e+05 2.140673122127551178e+05 -6.565427137471374590e+04 1.459379871463100717e+05 3.377409089558229607e+04 -2.353893412307791095e+03 6.299496155432044179e+04 3.348848335318982572e+04 1.317822667386996363e+04 6.597835282039077356e+03 4.257599516948009841e+04 2.551017012587469071e+04 1.003899153743399802e+04 4.238043768812033704e+03 1.561948831292197974e+04 2.992525384800816391e+04 4.310761218412568996e+04 -6.754967950686464974e+03 2.359023932267260170e+04 2.081443149622444253e+04 -2.091080695585119611e+04 4.908261632188681688e+03 -4.914607406926174008e+03 1.075716839161306780e+04 4.849380101694492282e+02 3.394896749203872605e+04 3.756005441517857253e+04 2.063429235072470692e+04 5.574270019692839014e+03 -6.166023097705888176e+03 7.645419871964078993e+03 8.213179938961063726e+02 -1.067385179493669784e+04 1.646935247144491223e+04 -1.973261160983107629e+03
3.449528734223356005e+05 -3.672376757853984018e+05 1.530873921442373656e+06 3.289834310464438051e+06 9.768558953629864380e+06 1.839457409390019020e+06 5.479881073469385738e+05 2.321355710771572776e+05 1.224959800556592963e+05 1.190536497731193813e+05 6.462773706644537015e+04 3.888158822036872152e+04 2.186948495886937235e+04 -3.539793759970736573e+03 6.093784096831872739e+04 2.284761285643335214e+04 5.275146715150499949e+04 3.850188336374027858e+04 5.217872670475514315e+04 4.425338213920853013e+04 6.289622030496461230e+04 5.645160563579123118e+04 5.534266894784577016e+04 2.008716022404643809e+04 1.758103373708338040e+04 3.488396542738092830e+04 1.872871975968033439e+04 1.799266531014971406e+04 1.640688362119871454e+04 1.196719035078472189e+04 1.885979607979496359e+04 1.892567302230949645e+04 2.541202773973247167e+04 1.062565451557639062e+04 1.305234734543955528e+04 9.666103427879377705e+03 4.470106896027588846e+03 8.500440352110981621e+02 6.758664021791853884e+03 7.081230955831927531e+03 3.652090053505805827e+03 9.683817712255366132e+03 7.415826140136234244e+03 2.899292357624655779e+03 1.362918004943167716e+03 4.638789556714310493e+03 4.403727011095417765e+03 9.258817899291063895e+02 2.069549067331779981e+06 5.606241019691045221e+04 2.801130571134165511e+05 3.867595048446705099e+06 5.524628946473713033e+06 1.954293354650172172e+06 7.283626933357378002e+05 1.650851521447682462e+05 1.259227849395705416e+05 -2.497665083582092484e+05 1.812149709042860777e+05 9.365074325933659566e+04 -9.235462237565848045e+04 -6.566999620185895765e+04 -6.381816573156615050e+04 -8.423276144277825369e+04 1.229380053373953269e+05 -4.367651647904678612e+03 5.590240207704192289e+04 1.203727616667852562e+05 9.460175024769507581e+04 1.024547714109384287e+03 9.016542862818543654e+03 4.629307729526259936e+04 4.113459373896850593e+04 3.322168497561577533e+04 1.063947695098461554e+04 6.493972769135017188e+03 3.853645178842911992e+04 1.674051580773543537e+04 -1.135882108698397315e+04 1.109611413464872385e+04 9.960861780663949503e+02 1.209513538564463488e+04 -1.927009631495527719e+04 -6.658861930423829108e+03 7.707000231889797760e+03 1.064817328305632691e+04 1.015905130649470993e+04 -2.914008936762963003e+03 -1.733204461321574126e+04 -1.665359568159147238e+04 5.824125311608825541e+03 1.706309422049579007e+04 1.573745629661117891e+04 6.952761874484628606e+03 9.656049114939984065e+03 -2.997026314630666093e+03
-6.632321631734418042e+04 -1.360144514244748570e+05 3.874147852976335562e+05 7.023395700830660062e+05 1.839457409390019020e+06 5.587915216968578286e+06 1.213588166169947479e+06 4.395842446739886072e+05 1.717500927124679438e+05 1.947829155144342512e+05 1.656389620899296424e+05 1.209511719522664498e+05 7.491777883963192289e+04 4.653110210727591766e+04 4.564990432630074065e+04 6.608807406925526448e+04 4.960407172947446816e+04 2.119123413680838712e+04 3.664992640833000041e+04 6.559288907469395781e+04 4.647088753444448230e+04 2.443596863634283727e+04 1.353852646048324095e+04 3.287695290631053922e+03 2.967489882505272544e+04 3.062403715019318042e+04 2.200082863122475101e+04 2.033826455681897642e+04 2.390282608048367911e+04 1.923799753443881127e+04 2.870138816309880349e+04 1.461607146333619858e+04 1.577329669433167874e+04 1.985940112427488930e+04 1.318108084823635363e+04 1.804805830911849625e+04 1.985006185099573122e+04 1.138205582979280189e+04 1.450454921620243294e+04 7.230440924531324526e+03 6.328190925038925343e+03 1.497965677123725982e+04 1.384068148270906568e+04 8.022917692625639575e+03 5.515892871273144010e+03 4.947533460683701378e+03 2.923194499875937709e+03 7.564734402855148801e+03 1.627425429872053443e+06 3.112990747718191124e+05 -8.546989569123742403e+05 -1.086436642177707108e+05 1.746345007524681976e+06 3.107384558203985915e+06 9.242013943837713450e+05 2.746697122868258157e+05 4.265651915853550308e+05 4.736935558962259092e+05 2.599420476987932634e+05 1.265935148948327114e+05 -8.038106698347641213e+04 3.355836546252900007e+04 4.199501113781400636e+04 1.160577735921451313e+04 1.040596748057638179e+05 4.869763092040573974e+04 7.613291646272758953e+04 5.641156412903600722e+04 5.760781237019486434e+04 7.801329751597229915e+03 5.977834132905628940e+04 4.047893967469164636e+04 3.742430322813299426e+04 2.595589946173326825e+04 6.103397598796837701e+04 -9.485241561540109615e+03 2.823400784969255255e+03 1.660245886117651025e+03 -2.101345460672304853e+03 4.624031580552108380e+02 1.366773242700446099e+04 -3.828266445123582798e+03 1.667720087357834927e+04 -6.472855451539616297e+03 6.917848536743375917e+03 -7.096108533940725920e+02 5.273924331673252709e+03 2.774895766262707548e+04 1.218876772610876105e+04 1.954433335511286350e+04 2.003446806542808554e+04 7.012694502941995779e+03 8.113159461050101527e+03 2.101635906579273069e+04 4.753873602159787310e+02 -7.290528498160210802e+03
5.294220432271067984e+05 5.213896793948707054e+05 1.971648569787127199e+05 5.148013517558153835e+05 5.479881073469385738e+05 1.213588166169947479e+06 3.775480829407074954e+06 7.456340540080270730e+05 1.773897768326218647e+05 9.995166819356975611e+04 6.506543866030358186e+04 8.193410673314573069e+04 1.143091554886604717e+05 4.112016249745258392e+04 3.560889409579950006e+04 3.508061923000417300e+04 2.856138846112932151e+04 4.079484254628053168e+04 4.297011440105525253e+04 6.139671538956847508e+04 3.573301950596299139e+04 3.004675202206163885e+04 3.472000301188185404e+04 2.191722370380527718e+04 1.298332912342901000e+04 1.788358997038114467e+04 1.435096832997843921e+04 2.244181697771819017e+04 1.304134661768751539e+04 1.419603249411796787e+04 1.305887355481511804e+04 1.153902458037891483e+04 1.238798278680020303e+04 1.378410276065109429e+04 1.247663255106295401e+04 7.789806394268862277e+03 1.572811916677012778e+04 1.112138153765466450e+04 9.985778904067641633e+03 1.376965622544978714e+03 9.706067119323332008e+03 4.301637578223018863e+03 4.952259533082200505e+03 -4.805232346245176132e+02 7.126006810648254941e+03 7.916431488924099540e+03 7.717619480607290825e+03 3.992574919363444224e+03 -9.254797598993917927e+05 -2.876954769533661893e+05 2.448914527772426663e+05 9.309905740067728329e+05 4.649188901738552377e+05 1.142116775190954329e+06 1.873597405822135974e+06 4.779450726957154111e+05 4.108624014119731146e+05 2.364394190104828449e+05 8.237742145295969385e+04 6.514249846934420202e+04 1.268002161192852509e+05 1.213729840488604241e+05 -3.135603352420915598e+03 -6.008590767895695535e+03 3.848534718356554367e+04 5.924518134781609842e+04 9.065319072813009552e+04 4.996195059894653241e+04 2.312263833307846289e+04 2.031359591628730414e+04 6.542072698412218597e+04 2.298661450426121155e+04 -2.137429905623906234e+04 8.298331808863043989e+03 1.727689646963852283e+04 6.387073414739239524e+03 1.633309849353067148e+04 -1.262986659744295685e+04 -4.532009779413473552e+03 -2.117936352604870081e+03 -1.078752006243986943e+04 1.814355888987455728e+03 9.827072050490483889e+03 -1.623946404627068478e+04 -1.410201627397745597e+03 1.962988596030448207e+03 1.369102489773557681e+04 7.632751275653723496e+03 -1.664072043259082889e+01 1.205161598534622499e+04 1.031462136463688876e+04 1.718441351199799101e+03 2.017320480081040296e+04 1.614670671468929140e+04 4.843094825021685210e+03 2.982588851213913586e+03
1.163057920097340830e+05 3.256927186369441915e+05 7.006309717989557248e+04 1.867765627048631723e+05 2.321355710771572776e+05 4.395842446739886072e+05 7.456340540080270730e+05 2.340063230231398717e+06 5.234494915730526554e+05 1.227128105262465688e+05 8.109050963804675848e+04 3.764697275951668416e+04 2.764234955520851872e+04 1.077693053771532141e+04 2.254754420226250659e+04 3.624389291835231415e+04 3.965566115834529046e+04 4.250027822043318884e+04 2.890105806690236932e+04 2.298407078416011427e+04 2.790443245865712379e+04 2.040689975974753179e+04 1.220435166045202095e+04 5.730326334288752150e+03 1.583642291740775545e+04 2.423739526436371307e+04 1.366342981366217464e+04 2.258650204172361191e+04 9.253303683500258558e+03 1.411272156903488940e+04 1.366895971079913943e+04 8.889373511401032374e+03 6.924054021544485295e+03 6.781103352493743841e+03 7.700241542326641138e+03 2.794470074678637047e+03 1.035091265239049790e+04 5.896849187509541480e+03 2.386692736152578618e+03 7.474115969952231353e+03 3.320252649412631399e+03 5.803895934941963787e+03 3.548656545925627142e+03 1.882948589507891711e+03 6.284025545952365064e+03 4.292260602065341118e+03 9.360238782068721548e+02 2.950187472699184127e+03 7.201121421099166037e+04 -4.717648710306286812e+05 4.438864564518189291e+05 7.876727376425060211e+05 3.719703619121551164e+05 3.557590653409120278e+05 6.611719367694897810e+05 1.077498642369959503e+06 5.094616620657425374e+05 1.017693312942234043e+05 1.074234487969761976e+05 7.207139676957807387e+04 -2.249753284000881195e+03 -1.491602682664801614e+04 -8.306404512603339390e+04 1.831484624100805740e+04 4.204111824446781247e+04 4.676829532258905965e+04 6.854340260486012266e+04 3.076969198534151292e+04 1.854199226721080413e+04 4.495106641410732118e+04 5.301377728503209801e+04 4.164780140080756246e+04 6.309687477500416207e+03 2.411139025450832560e+04 1.190583232468341521e+04 1.864218272107910161e+04 2.089817633708920403e+04 1.755578048580052564e+04 3.021062441875209333e+04 2.821027292970462804e+04 1.384983911343964792e+04 1.273127881583857379e+04 2.722880607411086021e+04 9.036089000794238018e+03 6.611156792598624634e+03 1.496925009824813969e+03 8.476612791094283239e+03 5.263824380673523592e+03 2.610322074433427133e+03 3.420570640845497564e+03 1.206079414285999155e+04 1.831465441747742489e+03 8.921431297680868738e+03 1.519628642757321541e+04 3.824298006326429913e+03 6.415694339929531452e+03
-1.572426629515481909e+04 5.773788071045766992e+04 1.923346176538692089e+05 2.962684783839960583e+05 1.224959800556592963e+05 1.717500927124679438e+05 1.773897768326218647e+05 5.234494915730526554e+05 1.678142027962404303e+06 3.666307168871276081e+05 8.431388827429902449e+04 3.742035361070039653e+04 5.827747827159890585e+04 2.820401551918585756e+04 3.502157655360741046e+04 3.998515739631356701e+04 3.698434339630969771e+04 4.133207303270593547e+04 2.279525040192680171e+04 1.748554898788146602e+04 1.887322058117156848e+04 2.411886957939590866e+04 1.104197361545669810e+04 3.941096426926247659e+03 1.501732448100976217e+04 9.569603907800468733e+03 1.407583075384612130e+04 1.752656725085445578e+04 1.453056046894846804e+04 9.609358767486941360e+03 1.577367956588005472e+04 1.140736413139800061e+04 3.215736054475674791e+03 7.597131523405059852e+03 1.176982300586556266e+04 8.186241131780117030e+03 1.168176805722408062e+04 5.927220208165725126e+03 3.707993536318883798e+03 2.622730976033891693e+03 2.255884773562505870e+03 8.324753593189443563e+03 5.425529434055055390e+03 4.117066625205135097e+03 1.458806316400040487e+03 4.085764679296766190e+03 2.111261313438382331e+03 1.570762710760519212e+03 2.606030208604221116e+04 5.008089363517026068e+05 1.385024107522951381e+05 -9.292080484149328549e+04 -1.313054140740989533e+04 -3.575072372924640513e+04 -1.752233777605689102e+04 1.683243805221981311e+05 8.708169590680924011e+05 3.751081620973389363e+05 1.315631818385206279e+05 6.264675935564683459e+04 1.139683649685673663e+04 2.337464571184006127e+04 1.207978441219381057e+04 4.114355153814272489e+04 4.713255742895380536e+04 3.516692884061458699e+03 5.654766121086171552e+03 1.740684821843850295e+04 4.612704194747347356e+04 3.788278278280189261e+04 4.947071247591946303e+04 3.762752397821121122e+04 2.488706954281275830e+04 3.476716407817602158e+04 1.723726825678543173e+04 2.499504049868283619e+04 2.029251673325533557e+04 2.479265310008639426e+04 2.235957269904936766e+04 2.823063265726231475e+04 1.984429126298587653e+04 8.956331861247514098e+03 1.903796994051082947e+04 5.878264647639674877e+03 1.013925282173391497e+04 1.103744036808622695e+04 5.324955708054189927e+03 9.944979715449732112e+02 9.654653909876628859e+02 7.417174066017013502e+03 7.077538846437614666e+03 2.133244768142833436e+03 2.805298807087454406e+03 6.135381783811248170e+03 3.188022104650815891e+03 2.816211770025972214e+02
2.699916517801160808e+05 4.026303077231206116e+05 4.292203162162092631e+05 1.356109223840201157e+05 1.190536497731193813e+05 1.947829155144342512e+05 9.995166819356975611e+04 1.227128105262465688e+05 3.666307168871276081e+05 1.308019859020813601e+06 2.990233781744964654e+05 4.429497763881299034e+04 3.627095465346098354e+04 2.538999159652465460e+04 3.531649008224706631e+04 3.575445298093437304e+04 2.760814740133236410e+04 2.537231574284582166e+04 1.019969327804886416e+04 1.499560555606813432e+04 1.463014835333052361e+04 1.372117665820024013e+04 1.719411626789012007e+04 5.470406770798353136e+03 8.816439022221005871e+03 7.987914844651659223e+03 1.886684851844831428e+04 1.262085350858298807e+04 9.845906730550823340e+03 9.587985909741677460e+03 1.388926717840368110e+04 9.067335749638883499e+03 6.632839649569119501e+03 7.499273662373660954e+03 5.740607769914345226e+03 6.332812185379897528e+03 4.315587780519605076e+03 6.879206260292307888e+03 5.356134576709529938e+03 1.792474613170567409e+03 3.500606534317590558e+03 2.363378098742529346e+03 6.443454922441282179e+03 5.597681575750125376e+03 4.369784628171087206e+03 3.372546439933533748e+03 3.982538684076049776e+03 5.089502856228730707e+03 6.510533776345832302e+04 5.774456974500473589e+05 4.016157806586473016e+05 -1.349914596794093086e+05 9.132553408559699164e+03 1.063746505942833464e+05 1.554679489121145161e+04 1.157804530133360531e+05 3.227776125199076487e+05 6.740143076675822958e+05 2.966475154626115109e+05 1.102465841562657151e+05 9.033261827481452201e+03 7.562542419652805256e+04 3.769740328064846108e+04 6.318950617466110089e+03 -1.859298641198764415e+02 3.596638471010352987e+03 2.487486541625342397e+03 -9.793236235804772150e+03 2.594480657255764891e+04 1.971973220929114177e+04 1.345172229374734525e+04 3.091589782448019469e+04 7.756862159122420053e+03 1.295227297343816099e+04 1.640415184566925018e+04 1.973875684388692389e+04 1.254218388684515230e+04 9.168964430745594655e+03 1.580548390999452749e+04 2.662921122445668516e+04 1.052493983362276958e+04 8.301357707069888420e+03 3.093701519044156612e+03 -6.385226835712521279e+03 6.178541140305708723e+03 -3.273117053661312184e+03 6.979755398499804869e+03 7.002602488504992834e+03 6.235681863337551931e+02 3.361028234458241513e+03 2.293506897164288603e+03 -3.339403054726383743e+03 3.162370954583022012e+03 3.351070327686817109e+03 3.033097563759034529e+03 4.955883348814623787e+03
