1.000000000018189894e+00 -2.527054146944812274e-116 5.431710557812898521e-114
1.000000000015916157e+00 -2.450893390132388887e-116 5.268008807556690615e-114
1.000000000015461410e+00 -2.369277651387452191e-116 5.092581988809060219e-114
1.000000000018872015e+00 -2.282017615148012060e-116 4.905023182178054388e-114
1.000000000014324542e+00 -2.188963790870015870e-116 4.705011069116727883e-114
1.000000000013187673e+00 -2.090019444288578062e-116 4.492337726684973406e-114
1.000000000014324542e+00 -1.985155845232001376e-116 4.266941401565255495e-114
1.000000000010686563e+00 -1.874430040295848254e-116 4.028944711072876036e-114
1.000000000010686563e+00 -1.758005304878844096e-116 3.778698603250557641e-114
1.000000000011823431e+00 -1.636174333268071681e-116 3.516832202191601699e-114
1.000000000009094947e+00 -1.509385069353064662e-116 3.244308329193879574e-114
1.000000000009549694e+00 -1.378268839109072958e-116 2.962483971391482636e-114
1.000000000009322321e+00 -1.243670085108795611e-116 2.673174193824627578e-114
1.000000000007048584e+00 -1.106676476733055258e-116 2.378716859045852022e-114
1.000000000006593837e+00 -9.686474149330594808e-117 2.082033895937034888e-114
1.000000000005911716e+00 -8.312378831357333730e-117 1.786682565415152980e-114
1.000000000005002221e+00 -6.964131030614908141e-117 1.496886961997154614e-114
1.000000000003581135e+00 -5.664473842712506095e-117 1.217535540988857007e-114
1.000000000003069545e+00 -4.438977065190236045e-117 9.541243357624848416e-115
1.000000000001989520e+00 -3.315386740046696844e-117 7.126171468735823963e-115
1.000000000001620037e+00 -2.322401700716189016e-117 4.991825701454035433e-115
1.000000000001151079e+00 -1.487618404216682353e-117 3.197522539808766981e-115
1.000000000000540012e+00 -8.342880566216571997e-118 1.793238681640806002e-115
1.000000000000305533e+00 -3.763990483373182848e-118 8.090411075032203916e-116
1.000000000000080824e+00 -1.114218017041970203e-118 2.394926827653822043e-116
1.000000000000008216e+00 -9.817459976812985797e-120 2.110188306058039787e-117
1.000000000000000000e+00 -9.678035905526142412e-122 2.080220218122648856e-119
1.000000000000000222e+00 -2.468771831220738915e-119 5.306436971214090188e-117
9.999999999999998890e-01 -6.256707360712371621e-117 1.344831519278806626e-114
1.000000000000000222e+00 -1.481754320807384120e-114 3.184917774285038500e-112
1.000000000000000222e+00 -3.339456055262254980e-112 7.177905633274057324e-110
1.000000000000000000e+00 -7.220788235213643195e-110 1.552053231086499031e-107
1.000000000000000222e+00 -1.503826635236298038e-107 3.232360346788548912e-105
9.999999999999998890e-01 -3.017228552191527269e-105 6.485301962958446004e-103
1.000000000000000000e+00 -5.807374204436418844e-103 1.248250650735377877e-100
9.999999999999997780e-01 -1.064186620817152884e-100 2.287387702962305912e-98
9.999999999999998890e-01 -1.828228618199937350e-98 3.929637489336093895e-96
1.000000000000000222e+00 -2.850781157087678746e-96 6.127535888188734627e-94
1.000000000000000000e+00 -3.734510900032163064e-94 8.027045303458493912e-92
9.999999999999997780e-01 -3.004032805242049130e-92 6.456938532981972220e-90
1.000000000000000000e+00 3.362735237781212979e-90 -7.227941999881235341e-88
1.000000000000000000e+00 2.532129608301230558e-87 -5.442618749177883285e-85
1.000000000000000000e+00 8.651995662076212085e-85 -1.859680230730594872e-82
1.000000000000000000e+00 2.405246619322578373e-82 -5.169893466063596113e-80
1.000000000000000444e+00 6.036116471808135054e-80 -1.297417023223631697e-77
1.000000000000000222e+00 1.419819036899251758e-77 -3.051792317440988549e-75
9.999999999999997780e-01 3.181772619707313077e-75 -6.838976645093534248e-73
9.999999999999997780e-01 6.848407540812769192e-73 -1.472012768185920898e-70
1.000000000000000000e+00 1.419855442973473706e-70 -3.051870567300965301e-68
1.000000000000000222e+00 2.834025390819640551e-68 -6.091520597317552572e-66
1.000000000000000000e+00 5.424474441903187883e-66 -1.165949250004233347e-63
1.000000000000000666e+00 9.866156953487092927e-64 -2.120654898954541597e-61
1.000000000000000222e+00 1.678692555003635435e-61 -3.608221121136485821e-59
1.000000000000000222e+00 2.576142679364384015e-59 -5.537221451669877859e-57
1.000000000000000000e+00 3.267044704879968942e-57 -7.022262457603402569e-55
1.000000000000000222e+00 2.294706473554502485e-55 -4.932295874460518270e-53
9.999999999999995559e-01 -4.269759433515892879e-53 9.177520995962877515e-51
1.000000000000000444e+00 -2.599468398529988495e-50 5.587358298786153258e-48
1.000000000000000000e+00 -8.555503559454327639e-48 1.838939986322424405e-45
1.000000000000000000e+00 -2.340803032157769225e-45 5.031376897899110335e-43
9.999999999999997780e-01 -5.820173311918790486e-43 1.251001692190335027e-40
1.000000000000000222e+00 -1.359384977391788980e-40 2.921893929796556407e-38
1.000000000000000000e+00 -3.030762181411272228e-38 6.514391263523960978e-36
1.000000000000000000e+00 -6.491046014079301911e-36 1.395200643074965496e-33
9.999999999999998890e-01 -1.339742260571166830e-33 2.879673413876598582e-31
1.000000000000000000e+00 -2.660579787749834935e-31 5.718712550726961531e-29
1.000000000000000000e+00 -5.064356839239631048e-29 1.088544728154031123e-26
1.000000000000000000e+00 -9.147317751577764900e-27 1.966145915720086422e-24
1.000000000000000000e+00 -1.539874957319721713e-24 3.309843322682590423e-22
1.000000000000000000e+00 -2.325203576976171932e-22 4.997847063194908493e-20
1.000000000000000222e+00 -2.835548825039978728e-20 6.094795100132366737e-18
9.999999999999994449e-01 -1.635143474662669045e-18 3.514615706621696555e-16
1.000000000000116795e+00 5.063967540399265948e-16 -1.088461051346120316e-13
1.000000000060990546e+00 2.649922533076586377e-13 -5.695805597737652488e-11
1.000000019429372111e+00 8.441713650690949368e-11 -1.814481716575671050e-08
1.000005235865475406e+00 2.274889630014904053e-08 -4.889701086403495029e-06
1.001289922510122832e+00 5.604481924982492521e-06 -1.204640479948621522e-03
9.833095283462474079e-01 5.122266191183445262e-03 5.629561539649938391e-03
9.804694327629090989e-01 8.300468891889508510e-03 8.971997022724133991e-03
9.786428767374377724e-01 4.219797483006493266e-03 9.669991400653762947e-03
9.744982849671517400e-01 6.650537568480261764e-03 9.875365519454068833e-03
9.712669019439775786e-01 4.608993993483809573e-03 1.136056870652633367e-02
9.656734651892243670e-01 4.067924125415144955e-03 1.121094359001289023e-02
9.621119429044006077e-01 2.948204243324025701e-03 1.737679734714681762e-02
9.571727065095256837e-01 2.723267741185828560e-03 1.370304870425493454e-02
9.527929448758963860e-01 3.499443458570786029e-03 1.455975908522287587e-02
9.470852459358155562e-01 2.573531144092077675e-03 1.493540028708834067e-02
9.416329447960478660e-01 1.233723021722146589e-03 1.785324092545090974e-02
9.349790662772968775e-01 5.703230465626660164e-04 1.861515929997786117e-02
9.286206877535071458e-01 5.907017807606951450e-04 1.927282781296093747e-02
9.210592991309739519e-01 -7.261069656450173070e-04 2.172116737268900075e-02
9.140073883018929868e-01 -1.842340961753511069e-03 2.224702621261781879e-02
9.053549050372228235e-01 -2.792678117419986322e-03 2.371115509271637389e-02
8.965611610075789883e-01 -4.143945553311797862e-03 2.598283956051170712e-02
8.870794242078097191e-01 -5.086347316289060658e-03 2.796839115160979980e-02
8.768783169512888165e-01 -6.245915689355432433e-03 2.948635462117513151e-02
8.660140697651644848e-01 -7.937495488460847431e-03 3.199692043172455008e-02
8.543586701923848725e-01 -9.209256328325783961e-03 3.415218285433799239e-02
8.418642718815388948e-01 -1.056176259133109231e-02 3.637216809594500527e-02
8.282440069242353875e-01 -1.224328004989831339e-02 3.879782046293354242e-02
8.137655635192350134e-01 -1.388041000471926939e-02 4.082147275660879399e-02
7.981709451098147889e-01 -1.537530003869036835e-02 4.374720776456610116e-02
7.813337856977952134e-01 -1.710209474082881667e-02 4.631804447995922086e-02
7.633023842263959580e-01 -1.876424687181469167e-02 4.925653492217740154e-02
7.440794609636057766e-01 -2.040645907346457649e-02 5.232316185731347019e-02
7.235579263426263896e-01 -2.161210628996790978e-02 5.595918754631488273e-02
7.016962537712044812e-01 -2.285388858015837896e-02 5.961706732655479984e-02
6.785405505478264709e-01 -2.345174222569978290e-02 6.367157181440578906e-02
6.540966423721106260e-01 -2.372820799955456528e-02 6.790581130435419110e-02
6.283330676528510184e-01 -2.385102865093726918e-02 7.194152524273036975e-02
6.012127095736766735e-01 -2.369185294348092469e-02 7.553692595071609395e-02
5.727633075859721590e-01 -2.339520547504074510e-02 7.877415540253868143e-02
5.428348876277953039e-01 -2.319812093131192257e-02 8.097994645537531788e-02
5.114192637506327355e-01 -2.378362553305531091e-02 8.182456826525756621e-02
4.785970202825459152e-01 -2.552573382122834064e-02 8.142132315220104721e-02
4.443273769506042026e-01 -2.859642716390794689e-02 7.967866268581567935e-02
4.085770815844637083e-01 -3.306059080668903583e-02 7.620051348531128865e-02
3.712355495775280234e-01 -3.822431579548059982e-02 7.093147041032206446e-02
3.322881495502433280e-01 -4.348339209917406745e-02 6.417474168649763000e-02
2.918758938106623679e-01 -4.783944524322979869e-02 5.676799356198184571e-02
2.506481544023727581e-01 -5.099865973653770757e-02 4.982961607018784184e-02
2.092325832401268904e-01 -5.352310058156488359e-02 4.235366592004073671e-02
1.683019446523252860e-01 -5.623856593218385519e-02 3.301510091851100892e-02
1.282395393053074317e-01 -6.092887025261924105e-02 1.895834173508232842e-02
9.025998691768080673e-02 -6.792858851442558354e-02 1.693164017759252659e-03
5.937118255811955903e-02 -6.270200785119159348e-02 3.272994386410665174e-03
3.697049097812849655e-02 -4.895228108034261477e-02 1.039208770905202146e-02
2.188785640132123386e-02 -3.380084270516212769e-02 1.301984478519972906e-02
