1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.939999478063088357e+08
3.578947368421052377e-02 3.578947368421052377e-02 1.000000000000000021e-02 1.853412981667111516e+08
3.578947368421052377e-02 3.578947368421052377e-02 3.578947368421052377e-02 1.295504813232413679e+08
6.157894736842105254e-02 3.578947368421052377e-02 3.578947368421052377e-02 2.331695754693897069e+08
6.157894736842105254e-02 6.157894736842105254e-02 1.000000000000000021e-02 1.418487563422843516e+08
6.157894736842105254e-02 6.157894736842105254e-02 3.578947368421052377e-02 1.013186933196682781e+08
6.157894736842105254e-02 6.157894736842105254e-02 6.157894736842105254e-02 6.750351007025726140e+07
8.736842105263156744e-02 6.157894736842105254e-02 3.578947368421052377e-02 1.795765336379081011e+08
8.736842105263156744e-02 6.157894736842105254e-02 6.157894736842105254e-02 7.542554722191178799e+07
8.736842105263156744e-02 8.736842105263156744e-02 1.000000000000000021e-02 1.094864173604010791e+08
8.736842105263156744e-02 8.736842105263156744e-02 3.578947368421052377e-02 8.224968991177885234e+07
8.736842105263156744e-02 8.736842105263156744e-02 6.157894736842105254e-02 5.271643730856275558e+07
8.736842105263156744e-02 8.736842105263156744e-02 8.736842105263156744e-02 3.993341088537911326e+07
1.131578947368420962e-01 6.157894736842105254e-02 6.157894736842105254e-02 1.359611860778251290e+08
1.131578947368420962e-01 8.736842105263156744e-02 3.578947368421052377e-02 1.400038108965658247e+08
1.131578947368420962e-01 8.736842105263156744e-02 6.157894736842105254e-02 6.199254698212704062e+07
1.131578947368420962e-01 8.736842105263156744e-02 8.736842105263156744e-02 3.913119237299513817e+07
1.131578947368420962e-01 1.131578947368420962e-01 1.000000000000000021e-02 8.477604482159020007e+07
1.131578947368420962e-01 1.131578947368420962e-01 3.578947368421052377e-02 6.533323750731856376e+07
1.131578947368420962e-01 1.131578947368420962e-01 6.157894736842105254e-02 4.285913106732995063e+07
1.131578947368420962e-01 1.131578947368420962e-01 8.736842105263156744e-02 3.085279351880573854e+07
1.131578947368420962e-01 1.131578947368420962e-01 1.131578947368420962e-01 2.459509954493398964e+07
1.389473684210526250e-01 8.736842105263156744e-02 6.157894736842105254e-02 1.003888087287140489e+08
1.389473684210526250e-01 8.736842105263156744e-02 8.736842105263156744e-02 4.993436341696795821e+07
1.389473684210526250e-01 1.131578947368420962e-01 3.578947368421052377e-02 9.985471585715019703e+07
1.389473684210526250e-01 1.131578947368420962e-01 6.157894736842105254e-02 4.886153552730140090e+07
1.389473684210526250e-01 1.131578947368420962e-01 8.736842105263156744e-02 3.193062391817172244e+07
1.389473684210526250e-01 1.131578947368420962e-01 1.131578947368420962e-01 2.365899564964769036e+07
1.389473684210526250e-01 1.389473684210526250e-01 1.000000000000000021e-02 7.383896530037952960e+07
1.389473684210526250e-01 1.389473684210526250e-01 3.578947368421052377e-02 5.755746978122477233e+07
1.389473684210526250e-01 1.389473684210526250e-01 6.157894736842105254e-02 3.835003307111588120e+07
1.389473684210526250e-01 1.389473684210526250e-01 8.736842105263156744e-02 2.767150983860849589e+07
1.389473684210526250e-01 1.389473684210526250e-01 1.131578947368420962e-01 2.122355711882371083e+07
1.389473684210526250e-01 1.389473684210526250e-01 1.389473684210526250e-01 1.896749734767773747e+07
1.647368421052631537e-01 8.736842105263156744e-02 8.736842105263156744e-02 7.474260998315490782e+07
1.647368421052631537e-01 1.131578947368420962e-01 6.157894736842105254e-02 7.494136040404175222e+07
1.647368421052631537e-01 1.131578947368420962e-01 8.736842105263156744e-02 3.938478032882106304e+07
1.647368421052631537e-01 1.131578947368420962e-01 1.131578947368420962e-01 2.535069333984264731e+07
1.647368421052631537e-01 1.389473684210526250e-01 3.578947368421052377e-02 9.204725479928769171e+07
1.647368421052631537e-01 1.389473684210526250e-01 6.157894736842105254e-02 4.385585806293925643e+07
1.647368421052631537e-01 1.389473684210526250e-01 8.736842105263156744e-02 2.846947058990840986e+07
1.647368421052631537e-01 1.389473684210526250e-01 1.131578947368420962e-01 2.058281800661837682e+07
1.647368421052631537e-01 1.389473684210526250e-01 1.389473684210526250e-01 1.762726790534283966e+07
1.647368421052631537e-01 1.647368421052631537e-01 1.000000000000000021e-02 6.154372518805924058e+07
1.647368421052631537e-01 1.647368421052631537e-01 3.578947368421052377e-02 4.827966728073458374e+07
1.647368421052631537e-01 1.647368421052631537e-01 6.157894736842105254e-02 3.245377623846659064e+07
1.647368421052631537e-01 1.647368421052631537e-01 8.736842105263156744e-02 2.350250117470393330e+07
1.647368421052631537e-01 1.647368421052631537e-01 1.131578947368420962e-01 1.776848628774815053e+07
1.647368421052631537e-01 1.647368421052631537e-01 1.389473684210526250e-01 1.543317536366760544e+07
