1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.730205826928750277e+08
3.578947368421052377e-02 3.578947368421052377e-02 1.000000000000000021e-02 2.443579129061395526e+08
3.578947368421052377e-02 3.578947368421052377e-02 3.578947368421052377e-02 1.878928111191643178e+08
6.157894736842105254e-02 3.578947368421052377e-02 3.578947368421052377e-02 2.616164579867563248e+08
6.157894736842105254e-02 6.157894736842105254e-02 1.000000000000000021e-02 1.842320896262779236e+08
6.157894736842105254e-02 6.157894736842105254e-02 3.578947368421052377e-02 1.418036108853854537e+08
6.157894736842105254e-02 6.157894736842105254e-02 6.157894736842105254e-02 1.034332110782652497e+08
8.736842105263156744e-02 6.157894736842105254e-02 3.578947368421052377e-02 2.001725713332715631e+08
8.736842105263156744e-02 6.157894736842105254e-02 6.157894736842105254e-02 1.044277388861285150e+08
8.736842105263156744e-02 8.736842105263156744e-02 1.000000000000000021e-02 1.442236990760638714e+08
8.736842105263156744e-02 8.736842105263156744e-02 3.578947368421052377e-02 1.138955020414021611e+08
8.736842105263156744e-02 8.736842105263156744e-02 6.157894736842105254e-02 8.013558968740263581e+07
8.736842105263156744e-02 8.736842105263156744e-02 8.736842105263156744e-02 6.435574325194188952e+07
1.131578947368420962e-01 6.157894736842105254e-02 6.157894736842105254e-02 1.507261974560900927e+08
1.131578947368420962e-01 8.736842105263156744e-02 3.578947368421052377e-02 1.576115375900437236e+08
1.131578947368420962e-01 8.736842105263156744e-02 6.157894736842105254e-02 8.430801135617446899e+07
1.131578947368420962e-01 8.736842105263156744e-02 8.736842105263156744e-02 6.033064156763188541e+07
1.131578947368420962e-01 1.131578947368420962e-01 1.000000000000000021e-02 1.150511164704580903e+08
1.131578947368420962e-01 1.131578947368420962e-01 3.578947368421052377e-02 9.194033809986299276e+07
1.131578947368420962e-01 1.131578947368420962e-01 6.157894736842105254e-02 6.487976297284273803e+07
1.131578947368420962e-01 1.131578947368420962e-01 8.736842105263156744e-02 5.014556832500106096e+07
1.131578947368420962e-01 1.131578947368420962e-01 1.131578947368420962e-01 4.178048029248717427e+07
1.389473684210526250e-01 8.736842105263156744e-02 6.157894736842105254e-02 1.144716048589102626e+08
1.389473684210526250e-01 8.736842105263156744e-02 8.736842105263156744e-02 6.793516844399860501e+07
1.389473684210526250e-01 1.131578947368420962e-01 3.578947368421052377e-02 1.185879082067427784e+08
1.389473684210526250e-01 1.131578947368420962e-01 6.157894736842105254e-02 6.841116087564627826e+07
1.389473684210526250e-01 1.131578947368420962e-01 8.736842105263156744e-02 4.971868281090091169e+07
1.389473684210526250e-01 1.131578947368420962e-01 1.131578947368420962e-01 3.973095941668713093e+07
1.389473684210526250e-01 1.389473684210526250e-01 1.000000000000000021e-02 1.025333789711931795e+08
1.389473684210526250e-01 1.389473684210526250e-01 3.578947368421052377e-02 8.233947519322012365e+07
1.389473684210526250e-01 1.389473684210526250e-01 6.157894736842105254e-02 5.833052737656736374e+07
1.389473684210526250e-01 1.389473684210526250e-01 8.736842105263156744e-02 4.487787495964249969e+07
1.389473684210526250e-01 1.389473684210526250e-01 1.131578947368420962e-01 3.645449707687127590e+07
1.389473684210526250e-01 1.389473684210526250e-01 1.389473684210526250e-01 3.334389975487233698e+07
1.647368421052631537e-01 8.736842105263156744e-02 8.736842105263156744e-02 8.691388600499680638e+07
1.647368421052631537e-01 1.131578947368420962e-01 6.157894736842105254e-02 8.836434514625263214e+07
