1.000000000000000715e-02 2.215785519315079728e+04 1.197224603936859239e+04 9.794291442028378469e+02
1.125335582600766118e-02 2.290277015766168552e+04 1.247688328549053949e+04 1.019521640964441985e+03
1.266380173467403572e-02 2.350219642094266965e+04 1.287900293762587535e+04 1.050896018844943910e+03
1.425102670302998663e-02 2.391427894932234267e+04 1.314948912665919670e+04 1.071145969664604763e+03
1.603718743751331513e-02 2.409662016629911886e+04 1.325902828778809271e+04 1.077892154115177846e+03
1.804721766827172003e-02 2.400763428564414062e+04 1.317904552968922872e+04 1.068852077793456374e+03
2.030917620904737139e-02 2.361774735837593107e+04 1.288966824510773222e+04 1.042547507102161262e+03
2.285463864134991419e-02 2.290836151213012636e+04 1.237894311698152706e+04 9.982126172318977524e+02
2.571913809059346578e-02 2.189368446608168597e+04 1.165808664828877227e+04 9.370926098273845355e+02
2.894266124716753097e-02 2.061226392643835788e+04 1.075538371469314006e+04 8.618785715153853744e+02
3.257020655659784852e-02 1.915556220195605056e+04 9.735274956673245470e+03 7.781598733280945908e+02
3.665241237079629177e-02 1.764195805309928619e+04 8.680189298713028620e+03 6.929041178971104955e+02
4.124626382901354360e-02 1.620545560629260945e+04 7.680877771757206574e+03 6.133015767164437193e+02
4.641588833612782239e-02 1.497052889560562107e+04 6.819873726799340147e+03 5.456178177995021770e+02
5.223345074266844829e-02 1.399286019573188969e+04 6.130419847933109850e+03 4.917782976866758986e+02
5.878016072274914322e-02 1.322968544238511458e+04 5.579763842685158124e+03 4.486862153915928957e+02
6.614740641230153206e-02 1.252171821711365919e+04 5.063048501172896977e+03 4.087543076364526087e+02
7.443803013251693024e-02 1.166158785760429600e+04 4.455398464245047762e+03 3.647904411885179456e+02
8.376776400682922619e-02 1.057063950499568818e+04 3.724428977955440132e+03 3.173478271059401550e+02
9.426684551178854399e-02 9.445362118326382188e+03 3.001716430757797298e+03 2.757701649065643892e+02
1.060818355139448999e-01 8.605985723889301880e+03 2.463014129114676962e+03 2.466506717210453417e+02
1.193776641714437287e-01 8.121094876982554524e+03 2.116682645190716357e+03 2.249407405987194295e+02
1.343399332598900764e-01 7.693327950541287464e+03 1.804215919690074315e+03 2.056778557796316420e+02
1.511775070615662409e-01 7.116239026421186281e+03 1.461762619227210962e+03 1.940703879073663529e+02
1.701254279852589535e-01 6.643017176647023916e+03 1.188067763436404221e+03 1.856434452806423110e+02
1.914481976169959132e-01 6.361849800091724319e+03 9.776155812231356776e+02 1.729817495127850577e+02
2.154434690031884481e-01 6.056371371208750134e+03 7.994012237149661360e+02 1.675338785706950944e+02
2.424462017082328891e-01 5.804916854783867166e+03 6.517796117078178213e+02 1.619056037603578488e+02
2.728333376486768991e-01 5.612676248708347885e+03 5.226384950951762676e+02 1.548738856259496401e+02
3.070290629757851386e-01 5.442060965608670813e+03 4.225793946764492262e+02 1.489511732574112273e+02
3.455107294592220657e-01 5.306123177238628159e+03 3.341163312170402264e+02 1.422866550191700128e+02
3.888155180308088821e-01 5.192534014921993730e+03 2.605291351898236485e+02 1.350719455530359028e+02
4.375479375074186605e-01 5.098673782736891553e+03 1.977057971826358767e+02 1.271011879779803024e+02
4.923882631706741897e-01 5.021033209542916666e+03 1.432327306571416159e+02 1.185859838941905622e+02
5.541020330009495121e-01 4.956529144783303309e+03 9.583405247739432298e+01 1.095130588224153598e+02
6.235507341273914816e-01 4.902911594781020540e+03 5.449871201356533845e+01 1.001256843115040738e+02
7.017038286703829453e-01 4.858266759058419666e+03 1.839149458185104891e+01 9.064484017325534637e+01
7.896522868499730174e-01 4.820971521371903691e+03 -1.324434685069243223e+01 8.123757024039915109e+01
8.886238162743401725e-01 4.789900337109561406e+03 -4.062479208896305494e+01 7.212185924048748120e+01
1.000000000000000000e+00 4.764056150395115765e+03 -6.408905391206805291e+01 6.342105714425765228e+01
