1.000000000000000715e-02 2.095881284040092578e+04 1.306037188951193457e+04 1.101231042100681179e+03
1.125335582600766118e-02 2.174534982195978955e+04 1.360908235962912113e+04 1.146068754256933744e+03
1.266380173467403572e-02 2.237755891982552203e+04 1.404542867639407996e+04 1.181028810464381650e+03
1.425102670302998663e-02 2.281110638940104400e+04 1.433757381762917976e+04 1.203395441122569764e+03
1.603718743751331513e-02 2.300113993753928298e+04 1.445351880079937109e+04 1.210490689951589047e+03
1.804721766827172003e-02 2.290370950500871913e+04 1.436211668326757899e+04 1.199751883089687681e+03
2.030917620904737139e-02 2.248759930773808446e+04 1.404177287422999689e+04 1.169532949061501085e+03
2.285463864134991419e-02 2.173323598486444462e+04 1.347958699723950303e+04 1.118998379096426333e+03
2.571913809059346578e-02 2.065584730955642226e+04 1.268805294801610580e+04 1.049592276272784375e+03
2.894266124716753097e-02 1.929646004092215662e+04 1.169834567307452016e+04 9.643930445313800419e+02
3.257020655659784852e-02 1.775204270734268357e+04 1.058102600531037024e+04 8.697280360989108203e+02
3.665241237079629177e-02 1.614796384402652438e+04 9.426175176443643068e+03 7.734593052232795571e+02
4.124626382901354360e-02 1.462579289160462577e+04 8.332515880135066254e+03 6.836327333128328974e+02
4.641588833612782239e-02 1.331680248031222982e+04 7.389519084052767539e+03 6.072159203100187597e+02
5.223345074266844829e-02 1.227923652308731835e+04 6.632577363350108499e+03 5.462582169620980039e+02
5.878016072274914322e-02 1.146733894768185201e+04 6.025483358857471103e+03 4.972498294927865459e+02
6.614740641230153206e-02 1.071313750650078691e+04 5.454945358392345952e+03 4.518832774322020782e+02
7.443803013251693024e-02 9.799554629782605844e+03 4.788134994072647714e+03 4.025976703432379509e+02
8.376776400682922619e-02 8.646351501794109936e+03 3.993428647274820833e+03 3.504603110224089164e+02
9.426684551178854399e-02 7.461191516029870400e+03 3.213264790808349062e+03 3.056587480651339774e+02
1.060818355139448999e-01 6.577231754265794734e+03 2.631609358235345553e+03 2.745132591729055775e+02
1.193776641714437287e-01 6.061732119661912293e+03 2.251592529092669793e+03 2.507338024416563087e+02
1.343399332598900764e-01 5.605668182276905100e+03 1.908540497264109490e+03 2.299007603668290471e+02
1.511775070615662409e-01 5.001109675428393530e+03 1.544138716601268698e+03 2.187666635625302547e+02
1.701254279852589535e-01 4.506698113093759275e+03 1.253768998936178150e+03 2.108496916391951572e+02
1.914481976169959132e-01 4.206718442373394282e+03 1.024141011036364262e+03 1.978257069174751734e+02
2.154434690031884481e-01 3.887240593173859452e+03 8.357314415133961347e+02 1.929727877718271429e+02
2.424462017082328891e-01 3.624543820131830671e+03 6.795231748567944123e+02 1.876657610468525093e+02
2.728333376486768991e-01 3.421678393325734305e+03 5.419067104894417071e+02 1.808157110075552225e+02
3.070290629757851386e-01 3.243705953640053849e+03 4.362798207915561193e+02 1.747524434182740549e+02
3.455107294592220657e-01 3.100970759581731727e+03 3.427229857365645671e+02 1.678094964931642892e+02
3.888155180308088821e-01 2.981908210202012469e+03 2.647473047286028418e+02 1.599322987293047902e+02
4.375479375074186605e-01 2.883395990815422920e+03 1.978617163002265045e+02 1.509730523426555351e+02
4.923882631706741897e-01 2.801706341082376639e+03 1.395752295204227096e+02 1.411957282434224226e+02
5.541020330009495121e-01 2.733659440308318608e+03 8.848555859111222333e+01 1.306415518868103902e+02
6.235507341273914816e-01 2.676922069957957319e+03 4.361829710974257068e+01 1.196400744312029047e+02
7.017038286703829453e-01 2.629517093400495924e+03 4.174694675405170585e+00 1.084718841787768895e+02
7.896522868499730174e-01 2.589758229922405917e+03 -3.060284778947137241e+01 9.733933040947050586e+01
8.886238162743401725e-01 2.556519168993695075e+03 -6.084126275943674500e+01 8.650900789433198668e+01
1.000000000000000000e+00 2.528782474589915182e+03 -8.685034233366468470e+01 7.613586497554912569e+01
