1.701940939526428580e+08 4.645107205525324494e+07 7.246257007428546436e+06 4.037793633879995439e+06 1.150446520397200948e+06 -1.498179945606271503e+06 -2.801967607857119583e+04 6.381824636309684720e+05 5.167953486457075924e+05 3.537919012954121572e+05 4.820270154872525018e+05 8.461354713405399816e+05 4.109275602983869030e+05 2.412557783392051933e+05 4.377344847455679555e+05 1.060445044502527162e+05 2.739252029479331686e+05 1.080030202415264939e+05 -1.401994080886629527e+05 -1.500250264211086615e+05 1.562659305152664310e+05 1.809611089413526643e+05 1.762284721131025581e+05 8.418506904558512906e+04 6.375650442494463641e+04 1.214728075484338769e+05 7.740787534916332515e+04 3.188948357808271539e+05 1.341357181612052664e+05 7.117030586504429812e+04 6.066952817855423200e+04 -4.357794959997447222e+03 1.459786921235543268e+05 1.814841141313492262e+05 7.375974259871273534e+04 -7.411485732177280624e+03 6.090077041047110833e+04 3.738888322924718523e+04 1.203801925200473052e+05 7.907466807520693692e+04 2.774962972998543046e+04 8.222037140207577613e+04 -1.415956515400969511e+04 1.380926847061538319e+04 -6.226957839930891350e+04 -6.048672020343443000e+04 2.821684370586327714e+04 1.093698790611862205e+04 2.403338452954170853e+07 7.259832013629166782e+07 9.212649062586976215e+06 4.169255382327909116e+06 1.923890459512311034e+06 -5.892755586255916860e+05 -6.412770278454661457e+04 1.474969911841149209e+06 1.721140380744525930e+06 2.048977174193175277e+06 -8.397078607156020589e+05 -1.127581043907547835e+06 -9.313273241010926431e+05 4.434629406671733013e+05 2.388675276693931082e+05 -1.455036498968941451e+05 1.711865185544784472e+05 -3.984696545831498952e+04 -2.106309021672342205e+05 4.282711025675447308e+05 6.123684040864729322e+05 8.109031228531006491e+05 8.611393114801087650e+05 3.350612058255855663e+04 2.579211043265278568e+04 -1.831899813123999047e+04 9.721220585767953889e+04 -1.434630344883690850e+04 1.452630630850954331e+05 -8.071287063053583552e+04 -1.881897438252397405e+05 2.361543565652801044e+04 8.574280334179211059e+04 2.264923912045300822e+05 -6.138405701597389270e+04 -1.977932347136769677e+05 -6.930390501926658908e+04 -1.194956259141131886e+05 -7.328497219069249695e+04 -1.034358713518172444e+05 1.424554523155786737e+05 -3.077530064120315728e+04 -1.211469997276520007e+05 -1.821573040190166212e+05 -1.779105008434274350e+05 -3.548769292329317250e+04 2.985516471669882594e+04 3.583175674796276326e+03 -3.920757988220301371e+01 -1.622392519440122882e+01
4.645107205525323749e+07 9.622441370444944501e+07 2.970497273378719762e+07 8.202251580410721712e+06 3.257184128362249117e+06 7.524618117500930093e+05 7.414385151955883484e+05 1.282368620921505382e+06 2.554311949531031423e+05 5.833140710161417956e+05 1.857849084936057043e+05 -8.561756253765657311e+04 -2.800354466599253938e+05 9.816213910858298186e+04 2.404774997928579396e+05 3.212610485457909526e+05 2.378182954226753500e+05 1.353881952329535561e+05 5.027647531190051232e+05 2.845989260380896740e+05 3.018407941706157872e+05 1.634027950189505063e+05 2.485948715442409157e+05 6.724210380698442168e+04 2.053338994112779037e+05 1.821372900262698822e+05 9.608091205585711577e+04 1.291285883440794860e+05 6.839802074232694576e+04 1.466108980720093241e+05 6.424211423812485737e+04 8.195276801231440913e+04 1.198596438353825943e+05 3.212814838221126047e+04 1.802801612871975522e+04 -1.297741721029982182e+04 3.861905769783332653e+04 3.534386007163151226e+04 4.836066619240844011e+04 2.427951310258813101e+04 1.947335580870450576e+04 1.024689215506118671e+04 -5.168991348552682030e+04 1.441282307445612605e+04 2.339351011151681814e+04 2.422175042791594387e+04 4.858882988393752748e+04 9.308700634222717781e+03 2.559550987258873135e+07 3.522795846892070770e+07 2.969446584116958082e+07 1.865404776863852143e+07 4.499816850856146775e+05 2.287284101805937476e+06 5.337253222344696987e+05 5.224136416767349147e+04 1.266420785532471025e+06 -1.442196204552259296e+06 -1.145064826859512599e+06 -1.101038227772262646e+06 -1.443586056403193506e+05 -9.918148622417021543e+05 2.905314424539561733e+05 6.352929376619638642e+05 8.903160787023120793e+05 2.467514074662377534e+05 4.639893065277246933e+04 3.481269443057454773e+05 5.266627584414533339e+05 5.195351501113635604e+05 1.455409718733589689e+05 3.177981400628140182e+04 1.531173069972447411e+05 1.441956513687306724e+05 1.713658804276394658e+05 -1.731797899396936991e+05 1.358255656768029439e+05 2.232508145584072918e+05 6.604494399454926315e+04 -7.864438598525690031e+04 1.252424860875468312e+03 2.611898072357796773e+05 5.565379916010226589e+04 -5.681584212302127708e+04 -1.726911597308175405e+05 -1.142550367178777815e+05 -3.961688405798753229e+04 -2.734170546267785176e+04 -8.537671434569392295e+04 -1.867891745586803299e+05 -3.882511362411510345e+04 -6.164433710533377598e+04 -9.640930927614265238e+04 2.853626194975016915e+03 -4.142954479160132905e+04 1.032580262408189446e+04 -1.691653853719366296e+01 -1.427984891265298906e+01
7.246257007428398356e+06 2.970497273378705606e+07 5.116397772359821200e+07 1.672518094800722599e+07 2.543835896175455768e+06 -1.533862044189690205e+05 2.604630182187694300e+05 9.785649387838399271e+05 4.048281879336119164e+05 4.412936163162455196e+05 -3.764245160977161140e+05 -2.215570772752437624e+05 2.900496085612177267e+05 4.546220706533140619e+05 2.502145428611770913e+05 2.974345008163033053e+05 1.651243578616647574e+05 3.272740954824889195e+05 4.355003519966111635e+05 1.514027926997290342e+05 1.773826684609106451e+05 1.339223759337619704e+05 -3.199726301235906794e+04 -4.812118115270692215e+04 4.227501699807835394e+03 6.321290090794979915e+04 4.990455461166289024e+04 2.726976031336503638e+03 -9.955907677662504284e+03 5.764269380391990126e+04 1.125209224072511133e+05 1.112381610284734197e+05 5.750688990277420817e+04 -6.565202140305165085e+04 -2.388969926491387741e+04 4.878423087416173803e+04 5.700531099253922002e+04 3.584351727400413802e+04 -1.905210651703082249e+03 -9.913595737052366530e+03 -4.731322831699616472e+03 1.976874895500970752e+03 1.175591828007499680e+04 -1.077900907141160133e+04 -1.691378413155898306e+04 3.562638084025405988e+04 -1.157078792441254700e+04 -3.963291110836987355e+04 1.877429547100867331e+07 1.572505989290869422e+07 1.304740117128174379e+07 1.721616014323152229e+07 3.757941088409243152e+06 2.404076399996479973e+06 1.193135607897197624e+05 3.422104106631097966e+05 3.300627060795700527e+04 -8.644865657983932178e+05 -8.677108727404774982e+04 5.887816262775283540e+05 6.908366567963941488e+05 1.602529963512034919e+04 4.782734548973417259e+05 1.629543285087580443e+05 4.984468003280779812e+05 3.979891702160330606e+05 3.911247990402934956e+05 2.071674545475060004e+05 1.728531208453649888e+05 1.725143762866558100e+05 1.040188159028855735e+05 1.075592785459196020e+05 1.650947691899148413e+04 1.613292369160465023e+04 4.626538387383351801e+04 7.922777263775098254e+04 1.483468436912545294e+05 2.388905192423907574e+05 2.088011242415682354e+05 3.350717512514442933e+04 -8.463200807439812343e+04 -3.251029433214023447e+04 -1.191232663659517566e+05 -1.960079815822600503e+05 -8.268996408906833676e+04 -7.309827876217055018e+04 -4.140086921050502860e+04 -4.285624117401351396e+04 -2.631729630136157721e+04 -8.150088302041482530e+04 -5.084507760204119404e+04 -8.425678634324560699e+04 -5.859382492023782106e+04 -2.575846044910977071e+04 -4.192607411877139384e+04 -1.782715787210686176e+04 -2.138080842959866779e+00 -6.809660091625090672e+00
4.037793633880033623e+06 8.202251580410679802e+06 1.672518094800714776e+07 2.674411101291260496e+07 7.612639906241695397e+06 1.085367700952548534e+06 7.183690448549955618e+05 8.268579021009724820e+05 2.739559170531035634e+05 1.649356458108675724e+05 -1.486063775102990330e+05 -4.068427316673387395e+04 -2.808078667592169222e+04 9.991150624159489234e+04 8.883785913373027870e+04 2.964316268977869768e+05 1.540381281894475978e+05 2.757246193811468547e+05 3.590212118449854897e+05 1.172974673079608910e+05 6.363031312879014149e+04 5.444798859177902341e+04 3.565432346970414983e+03 1.572950773686823050e+04 6.299383093653455580e+04 3.084688573335432375e+04 1.942797461495839161e+04 3.853414447640687740e+03 1.925558708473638399e+04 7.008315381212929788e+04 2.499222048529170934e+04 9.970979447724495549e+04 8.919040306869143387e+04 1.877784910898368980e+04 5.557654428269164782e+04 3.083785250651865499e+04 1.579970349294717016e+04 -1.500542526613318842e+04 5.223393341383638244e+02 1.742812760961347885e+04 1.495616040431421607e+04 -7.258578390251078417e+03 -5.587908457092878052e+03 9.917494337180049115e+03 9.362468946512984985e+03 5.817552166282528560e+03 1.108263560601254176e+04 -1.190173958636057796e+04 -7.671557844553573523e+05 7.658995720297163352e+06 7.083624856164211407e+06 1.207102336393875442e+07 1.126014888196808472e+07 3.505342097028826829e+06 -3.420567399099210743e+05 9.767661219362150878e+05 6.348940857192623662e+05 3.131465034620111692e+05 2.087555713589371881e+05 5.322537892542253248e+05 3.003074091984591796e+05 1.152419680224202311e+05 2.904709103139364743e+05 5.189808799889795046e+04 3.704642498885902460e+05 3.730416982374447398e+05 3.812228895912296721e+05 7.140356394101789920e+04 6.415392417054312682e+04 1.937536158245918923e+05 -4.356913068953264883e+04 -3.598611867637903197e+04 -5.234526646362377505e+04 -7.064189652727365319e+04 1.334659026740430591e+03 6.770128614852949795e+03 2.611721378267969703e+04 8.635770355960697634e+04 1.245338234078695241e+05 1.178928340082565119e+05 2.649942795157544242e+04 -9.127212821526529297e+03 4.483808278200524364e+04 6.050930557355843484e+04 -2.503002087663146085e+03 -3.476113911712396657e+04 -2.970666538763582503e+04 -2.155267856720299096e+04 -2.720638526660320167e+03 -6.499153428808713943e+04 -1.146164873644972317e+02 4.061844185708850273e+04 -2.942822305818124005e+04 1.694477642291905795e+04 -5.222155477323887317e+04 -3.817271384109686187e+04 1.158399427432975060e+01 -2.448077583713139660e+00
1.150446520397217246e+06 3.257184128362239338e+06 2.543835896175432950e+06 7.612639906241695397e+06 1.576779995123272762e+07 5.468217260884644464e+06 1.291215231529310113e+06 6.006167223580108257e+05 2.099572489417523611e+05 1.769284704701816372e+05 1.035815180726106482e+05 5.141764113458294014e+04 1.397675014725833025e+05 1.391025080578777124e+05 1.036144841872132383e+05 1.394713324560523324e+05 2.084708700313909503e+05 2.018176482672541169e+05 2.251216608488990751e+05 1.157324608943393541e+05 -3.310246574769972540e+03 7.103863014975991973e+04 5.884875813290317456e+04 3.674025777543515869e+04 1.211541888220386754e+05 7.556965288036533457e+04 6.820017725061179954e+04 7.916734031027907622e+04 4.866853313703493768e+04 1.635907710397319715e+04 1.185553889306697056e+04 5.948398665054071171e+04 6.951331647400878137e+04 5.327876334593959473e+04 7.310067106198966212e+04 4.187405478779167606e+04 1.975300170840126520e+04 1.523301289283654478e+04 2.684915041291520174e+04 3.628902239949188515e+04 4.044431159249573102e+04 4.797086507788826566e+04 1.764600574726765990e+04 2.036658918999721936e+04 2.772076796993372045e+04 1.950563111659343122e+04 1.503463212407095671e+04 2.747705235392607574e+04 -6.383258910248918692e+05 -1.635223998231767910e+06 4.218757528450060636e+06 7.931671791322209872e+06 6.743483734953854233e+06 5.305392475122973323e+06 1.603152254818207351e+06 6.523864617827673210e+05 1.720121511857305304e+05 2.025261413435865543e+05 2.605782055290545977e+05 -7.653057896404352505e+03 -4.236291971501371590e+05 -4.075943425788960303e+04 1.046402389360849047e+05 3.186365195586266345e+05 2.736233163223683950e+05 3.779426494849386509e+05 1.058445586503384111e+05 7.661924321520186822e+03 -3.534159561440859397e+04 1.469839367822472122e+05 6.146298708588814043e+04 5.802766806683011237e+04 1.003857717443227193e+04 7.948677581879362697e+04 1.175094931705721683e+05 6.641957678339026461e+04 7.029606024562503990e+03 2.188071994630131303e+04 3.788073164548997738e+04 -5.448291607188256603e+04 1.273911782514106562e+04 8.759430043014114199e+04 1.712162064182896283e+05 1.405167147197498416e+05 5.833007382125109143e+04 9.763214397840091260e+04 5.598612712736986578e+04 3.269537886741026523e+04 3.976156289114554170e+02 1.755571489818455302e+04 3.450915120097504405e+04 4.821567253752747638e+04 -1.498650218460991709e+03 -3.126404335878764323e+04 -2.292366476344576949e+04 -2.095279125402756108e+04 1.109687618731541114e+01 4.750258565497658125e-01
-1.498179945606258931e+06 7.524618117500673980e+05 -1.533862044189722219e+05 1.085367700952542480e+06 5.468217260884650983e+06 9.743528506937598810e+06 2.952562087075542193e+06 6.673391253057105932e+05 4.767270245812861249e+05 1.715018521644788270e+05 9.401850123301657732e+04 1.885427177615890978e+05 1.214093540812809370e+05 1.300358492075126414e+05 1.393562378481943451e+05 1.162735012357397864e+04 8.728987114005445619e+04 1.203799481771708524e+05 1.611218858586138522e+05 1.111838706450128520e+05 8.102629320025947527e+04 7.133244332495515118e+04 6.910920457681000698e+04 6.044292019720023382e+04 8.629606380417066975e+04 5.608128962141917145e+04 4.587768780376120412e+04 6.706362693016945559e+04 3.901855942844566744e+04 2.262973537405306342e+04 2.650535028561842410e+04 4.108723889895073808e+04 3.723437691491681471e+04 3.503954941219274042e+04 2.845091191668843385e+04 2.477249161721461496e+04 6.387794948685860618e+03 1.330288690171545022e+04 3.338446816903954459e+04 5.008222587992237823e+04 2.641248898882946742e+04 2.803007161575875944e+04 3.296481947966402367e+04 2.751570264600404698e+04 3.509507124185171415e+04 1.698950279692865297e+04 1.279078787167561313e+04 2.190558121310585921e+04 3.032038173485842708e+04 -1.391936783399491804e+06 1.112532465620274888e+06 2.292652917300770059e+06 4.724644197153523564e+06 3.429656541202997323e+06 2.956537357673523016e+06 9.666269547721167328e+05 -2.552330135558222537e+05 1.571669214281486347e+05 4.900415948082318064e+05 1.618451854146890400e+05 -1.244434426966309111e+05 -2.307295178760152485e+05 -2.046445349509389416e+04 2.815577052681600326e+05 1.991402860749903484e+05 7.250329319943551673e+04 7.635505920595373027e+04 3.952047274158846267e+04 4.084896530944304686e+04 6.697962457889609504e+04 8.717690538720470795e+04 4.086790941744593874e+04 4.496396943961707620e+03 9.485390892667345179e+04 8.327860701989996596e+04 5.631794575268983317e+04 6.466490898715394724e+04 1.524618124543692829e+04 -6.706556924367026659e+04 -3.799079557187371393e+04 4.717029553318009130e+04 2.962611315978560015e+04 5.160186554215841898e+04 7.369449782303672691e+04 6.225415771654120908e+04 8.027249677205274929e+04 6.313036572362847801e+04 -2.830206319172120493e+04 -7.859007650439844292e+04 -4.396351609489651310e+03 3.462525032108635787e+04 3.418166154804705002e+04 2.022069782082156962e+04 2.041884022668835678e+04 2.236290658839015305e+04 -6.479221167333573248e+03 1.102982406416245453e+01 1.055271869865523016e+00
-2.801967607857003168e+04 7.414385151955337496e+05 2.604630182187722821e+05 7.183690448550054571e+05 1.291215231529307785e+06 2.952562087075536605e+06 5.795948865993084386e+06 1.873314236220327904e+06 5.562179531289105071e+05 1.399389573009919550e+05 1.293628724965616275e+05 8.931891794120201666e+04 1.596820705433756521e+05 1.156933771700662473e+05 1.132000548816953233e+05 9.697673836797691183e+04 1.417820387835531437e+05 9.137743829933732923e+04 1.063681736128739431e+05 9.700889209011282946e+04 2.723476214906212135e+03 1.347307669710947812e+04 3.690246641243344493e+04 9.190506980095689869e+03 2.852282186419800928e+04 3.271543290693961535e+04 2.119292408465553672e+04 2.236377387886079305e+04 3.845718652468579967e+04 4.311569473930270760e+04 4.104602084254016518e+04 4.887663750869507930e+04 4.984913783619757305e+04 2.755896452044247781e+04 2.580411494467638840e+04 3.097299361472783858e+03 -6.742883383891748053e+03 6.537998383642897352e+03 6.172170820759977687e+03 2.939539723808203053e+04 1.689473396227133344e+04 1.519552085990573505e+04 1.661856173791910260e+04 1.474762125993235350e+04 2.221646071187618145e+04 4.031701097531833966e+03 -1.359779318621534685e+03 1.119442840987120144e+04 2.583548082572078798e+06 -5.511939403389255313e+04 1.165718639999370323e+06 -1.755582498097905191e+05 -4.946961773854189232e+04 2.062719413515396649e+06 1.609520175159561215e+06 1.624902125965740299e+06 3.500496802373987739e+05 1.745004291776239697e+05 -9.106502214163690223e+04 6.490388908740232000e+04 -8.339116460466329590e+04 9.301019366019606241e+04 9.644040534914236923e+04 2.581666801358993398e+05 2.174907780245190370e+05 4.770154439015180105e+04 1.783634139598881884e+05 3.444428221992206090e+04 1.026606369979570445e+04 3.705857597963577427e+04 3.313253276256508980e+04 1.289092012218926175e+04 -2.998441711567788661e+04 3.782888454620623816e+04 -5.981988450323192956e+04 -5.689864543486921320e+03 5.893052785006564227e+04 4.770111176078044809e+04 1.956124861112751023e+04 5.282002981592638389e+04 4.506196056028865860e+04 5.063112880944839708e+04 3.239581254774536501e+04 3.791191931637655216e+04 2.797822597247891099e+04 2.627098741451905153e+04 -1.142627019476574787e+04 -5.793735068145490368e+04 -2.496544090976544976e+04 -2.242910547508386662e+04 -1.481437305656121498e+04 -2.038491107275668810e+03 1.494862047724838521e+04 7.261379384433984342e+03 5.224886214421840123e+03 -7.590638599414619421e+03 7.395627058348805960e+00 -4.258174507212762472e-01
6.381824636309654452e+05 1.282368620921459515e+06 9.785649387838075636e+05 8.268579021009616554e+05 6.006167223579991842e+05 6.673391253057073336e+05 1.873314236220333027e+06 3.915062623173139058e+06 1.386496517105830368e+06 4.126416686032567522e+05 8.341368819512100890e+04 1.151891713723434077e+05 1.585001994767206779e+05 5.048013256037082465e+04 1.828765154380102831e+04 5.721088643159528146e+04 1.264906366046483599e+05 8.707781302965563373e+04 7.762672896446078084e+04 5.170270038229207421e+04 5.861046737178523472e+04 5.737654569216151867e+04 4.058262881929958530e+04 3.369541426635490643e+04 4.105448789718157786e+04 2.908194174160774128e+04 1.092604962577467086e+04 1.848414866162121325e+04 4.344665010653880017e+04 6.106604075892537367e+04 4.030556669455781230e+04 4.011918235677958728e+04 5.031776450993468461e+04 1.471382567814480353e+04 1.926070259354232985e+04 2.387423001386303440e+04 9.267759902272782710e+03 1.702786559303500553e+03 1.126308464580328291e+04 2.645414714306550377e+04 1.396650867202339214e+04 1.817841038302720699e+04 1.409924875941688879e+04 7.594131792827587560e+03 1.776079024070452579e+04 5.320069711257086965e+03 2.140833054825574891e+03 9.937912127100667931e+03 4.161982143337970600e+06 7.307627895137940068e+05 1.852136552663159790e+06 1.214387744350756751e+06 1.650643079748215769e+03 9.494483776960389223e+05 9.493406207669127034e+05 8.964437799429472070e+05 1.350667848889169982e+06 7.680417519018686144e+05 9.284483354187270743e+04 9.116789280204974057e+04 -4.665168650212542707e+04 1.748750602434494067e+05 1.734328436629465432e+05 1.704393420918791380e+05 2.461719696004671569e+05 1.140995148562988034e+05 2.955378796186864565e+04 4.026809761313298804e+04 7.232599762996695063e+04 3.830895657106733779e+03 7.108076565131688767e+03 5.117225870683360881e+03 -8.631041613978244413e+02 7.892439498560286665e+03 -4.102264666997217137e+04 -9.231289539080802570e+03 7.215084531576652080e+04 5.500647053869005322e+04 3.796762982766870846e+04 4.322164879331179691e+04 -6.203440217562401813e+02 1.310528287752506367e+04 -1.705303602174765547e+04 -3.165880662525442403e+03 -5.979867901633027031e+03 2.421096824217613539e+04 -4.446318015850284269e+02 -2.411524662230544345e+04 6.012957026314060386e+03 1.859373308390961392e+04 3.194082573056166802e+04 2.092162030017700545e+03 -3.518818007379700703e+03 -5.081067394776818219e+03 3.026677438350795001e+03 1.338841570658876481e+04 1.754257978259047501e+00 -2.218111331629676553e+00
5.167953486457813415e+05 2.554311949530733982e+05 4.048281879336092970e+05 2.739559170530993724e+05 2.099572489417577453e+05 4.767270245812959038e+05 5.562179531289176084e+05 1.386496517105832230e+06 3.040302840578811243e+06 1.005161048032891704e+06 3.103879102597121382e+05 1.599963146119969024e+05 1.738810476107618015e+05 1.019982559114197065e+05 7.383865967811355949e+04 8.105785785914422013e+04 4.333466234427702148e+04 7.937613483887232724e+04 6.665008088530947862e+04 8.012667001683212584e+04 5.951151555780351919e+04 5.872566796803483157e+04 5.300443650604770664e+04 1.134257996504858784e+04 3.516594234172727010e+04 3.504341331974448258e+04 2.782720941282273998e+04 2.219484924922642313e+04 1.894598291559742574e+04 2.277208024320408367e+04 4.747194958369531378e+04 3.825294917232182343e+04 4.718086198518411402e+04 2.703375598053566137e+04 3.188342065871317391e+04 3.869215533838183910e+04 2.943219899189004718e+04 1.540297662685587238e+04 4.668706996601439641e+03 2.035407879922688880e+04 7.367307890752305866e+03 1.544329307336482816e+04 1.427711756954608791e+04 1.308119539448501928e+04 2.044398985252840430e+04 1.260702521120523852e+04 7.357544190484280989e+03 1.192571214109874199e+04 -2.588572304079530586e+05 -1.108699640694534406e+06 7.932485980852546636e+05 6.396505816908665001e+05 -7.787328969239714788e+05 5.707737428063974949e+05 6.436313002161623444e+05 1.042003015245368006e+06 1.436472256852120860e+06 1.492432227501897374e+06 3.620887103551118635e+05 2.343481108567853516e+05 1.792674089070731861e+04 1.302721978113830846e+05 5.361950449312569981e+04 3.055709710230835117e+04 1.054872604725088167e+05 5.949757046560751769e+04 7.115587301688284788e+04 8.460734749975679733e+04 1.415358006499794137e+05 1.267875516701421438e+05 7.384067018832259055e+04 7.468791430372699688e+04 8.726634774619695963e+04 9.412620327651995467e+04 1.553163150985558968e+04 5.677621399403065152e+04 4.560973447852642130e+04 5.772761276747492957e+04 4.512334408149332012e+04 4.074921609094503219e+04 4.078523552456506150e+04 4.055795673496701784e+04 3.909080162194781587e+04 3.291703893294470618e+04 1.065153337718017792e+04 4.917966113105372642e+03 -1.005825486394492003e+02 -2.851228725926453990e+04 4.919237925983310561e+03 3.005677251539015197e+04 3.790422470378557773e+04 1.029704903169639329e+04 -5.143981161831486133e+03 -1.278271843029104639e+04 -2.798795159196241912e+03 2.249055948299728334e+04 -2.239531065818671340e+00 -3.015367074815152204e+00
3.537919012954235077e+05 5.833140710161296884e+05 4.412936163162307930e+05 1.649356458108620427e+05 1.769284704701904557e+05 1.715018521644877037e+05 1.399389573009990272e+05 4.126416686032622238e+05 1.005161048032892053e+06 2.043250384133898653e+06 6.793909944014174398e+05 2.961661979066995555e+05 1.382376680930983566e+05 1.393957151654333284e+05 6.174521910994801874e+04 7.194815342184640758e+04 6.358246208080698125e+04 7.420121798109762312e+04 6.411264648758173280e+04 8.975750802715547616e+04 7.231748215139142121e+04 7.289796354074728151e+04 4.573797342630887579e+04 3.183605436511364678e+04 4.444121171615182539e+04 4.539721337148326711e+04 2.373329631411836453e+04 9.876386062907444284e+03 1.069312120860608047e+04 1.080267157148197839e+04 2.437482771313871126e+04 2.444854710909106871e+04 2.134961620422651686e+04 2.952216488813370597e+04 2.505941539043832745e+04 1.777935694057511137e+04 2.133554475873618503e+04 2.427524213536659590e+04 2.085687816870159077e+04 1.808599553976314201e+04 1.401346001555416296e+04 1.357712725543824308e+04 1.178626001045285011e+04 1.148344867280565086e+04 1.687498142889496739e+04 1.744749254877235944e+04 1.258864590294793197e+04 1.201388965643538359e+04 -1.338397309386520647e+05 -2.151334608458163682e+06 -1.383257438620032335e+05 1.303282684202044911e+05 -3.505978992845528410e+05 -6.664917885498354735e+04 3.037061292858025990e+05 4.583552428524995921e+05 8.277613062152115162e+05 8.233230378339014715e+05 8.275338188647500938e+05 4.300596379459928721e+05 9.314639686055420316e+04 1.322083831025285917e+03 -3.451088146405530279e+04 -6.020544845983377309e+04 4.450347538081253879e+04 1.056180160991921148e+05 6.263188246675516712e+04 8.725831593353010248e+04 1.140923950509918941e+05 1.002349995913095627e+05 1.129468913570783188e+05 6.170182032013909338e+04 3.611891638558537670e+04 6.476840968650765717e+04 4.011287435390926112e+04 3.912834449390468217e+04 4.243867341589193529e+04 3.390396126620610448e+04 -1.363961623435866841e+03 1.540057353176289143e+04 3.427896190084130649e+04 1.226316267661477832e+04 3.159150796432324933e+04 -4.957981698568079992e+03 -1.401563367062971338e+03 1.573722592112507925e+02 1.187870827220157707e+03 8.223786883321625282e+03 3.686572494223581452e+04 1.107858313410967094e+04 2.818089695420259886e+04 2.968036169769147818e+04 1.214899666262750907e+04 2.694839959956617349e+03 -5.054232219599639393e+03 2.327349273688740823e+02 -6.334946195437406224e+00 -2.966179146387732501e+00
