1.282989999999999998e-02 6.483430000000000291e+04 6.913260000000000218e+03
1.769870000000000124e-02 6.501450000000000000e+04 6.660899999999999636e+03
2.268900000000000083e-02 5.859140000000000146e+04 2.574209999999999854e+04
2.772569999999999896e-02 4.786190000000000146e+04 3.089659999999999854e+04
3.270050000000000040e-02 4.687850000000000000e+04 1.617589999999999964e+04
3.762839999999999935e-02 4.278609999999999854e+04 1.495289999999999964e+04
4.258630000000000054e-02 3.604800000000000000e+04 1.470429999999999927e+04
4.757279999999999842e-02 3.465569999999999709e+04 1.259160000000000036e+04
5.255930000000000324e-02 3.136400000000000000e+04 1.152939999999999964e+04
5.756359999999999949e-02 2.949129999999999927e+04 9.387569999999999709e+03
6.254640000000000200e-02 2.781870000000000073e+04 1.007970000000000073e+04
6.755970000000000031e-02 2.699559999999999854e+04 8.362930000000000291e+03
7.256269999999999387e-02 2.438500000000000000e+04 9.144909999999999854e+03
7.755439999999999556e-02 2.251359999999999854e+04 7.998329999999999927e+03
8.254419999999999813e-02 2.098870000000000073e+04 6.923500000000000000e+03
8.755229999999999957e-02 1.859690000000000146e+04 5.659529999999999745e+03
9.255460000000000076e-02 1.723479999999999927e+04 6.055239999999999782e+03
9.754790000000000683e-02 1.641529999999999927e+04 4.839539999999999964e+03
1.025409999999999933e-01 1.495410000000000036e+04 5.009010000000000218e+03
1.075490000000000057e-01 1.380289999999999964e+04 4.763720000000000255e+03
1.125400000000000011e-01 1.313660000000000036e+04 4.090289999999999964e+03
1.175360000000000016e-01 1.248010000000000036e+04 4.134569999999999709e+03
1.225369999999999931e-01 1.239900000000000000e+04 3.869219999999999800e+03
1.275370000000000115e-01 1.186529999999999927e+04 3.998170000000000073e+03
1.325340000000000129e-01 1.103670000000000073e+04 3.397530000000000200e+03
1.375480000000000036e-01 1.024300000000000000e+04 3.006590000000000146e+03
1.425359999999999960e-01 9.621600000000000364e+03 2.835530000000000200e+03
1.475239999999999885e-01 9.206290000000000873e+03 2.586360000000000127e+03
1.525269999999999959e-01 8.901479999999999563e+03 2.123460000000000036e+03
1.575229999999999964e-01 8.281440000000000509e+03 2.525119999999999891e+03
1.625129999999999908e-01 7.842399999999999636e+03 2.134889999999999873e+03
1.675169999999999992e-01 7.567989999999999782e+03 1.817420000000000073e+03
1.725240000000000107e-01 7.256579999999999927e+03 2.279000000000000000e+03
1.775200000000000111e-01 6.971170000000000073e+03 2.371630000000000109e+03
1.825140000000000096e-01 6.825600000000000364e+03 1.983359999999999900e+03
1.875169999999999892e-01 6.676279999999999745e+03 1.873980000000000018e+03
1.925209999999999977e-01 6.363250000000000000e+03 1.664809999999999945e+03
1.975250000000000061e-01 6.108739999999999782e+03 1.548339999999999918e+03
2.025210000000000066e-01 5.892359999999999673e+03 1.355220000000000027e+03
2.075200000000000100e-01 5.568159999999999854e+03 1.361839999999999918e+03
2.125259999999999927e-01 5.418500000000000000e+03 1.464400000000000091e+03
2.175249999999999961e-01 5.200350000000000364e+03 1.269160000000000082e+03
2.225219999999999976e-01 5.076319999999999709e+03 1.123910000000000082e+03
2.275189999999999990e-01 4.798239999999999782e+03 1.041279999999999973e+03
2.325190000000000035e-01 4.641159999999999854e+03 1.206170000000000073e+03
2.375190000000000079e-01 4.628619999999999891e+03 8.595729999999999791e+02
2.425160000000000093e-01 4.486869999999999891e+03 1.014720000000000027e+03
2.475080000000000058e-01 4.301159999999999854e+03 1.062519999999999982e+03
